prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Kumamoto,22133,117,2,-9,93.57268057,1757000,98.35392,,,,,,,,,,,,,,1,0,59,,,148,126,5,1,,,,,
Kumamoto,22140,53,1,-10.25,93.57268057,1757000,98.35392,,,,,,,,,,,,,,4,2,59,,,94,235,6,4,,,,,
Kumamoto,22147,64,1,-10.5,93.57268057,1757000,98.35392,,,,,,,,,,,,,,3,4,59,,,97,360,7,3,,,,,
Kumamoto,22154,40,0,-11.5,93.57268057,1757000,98.35392,,,,,,,,,,,,,,0,0,59,,,70,420,7,0,,,,,
Kumamoto,22161,34,1,-13,95.33124246,1757000,102.5876743,,,,,,,,,,,,,,0,0,59,,,53,474,8,0,,,,,
Kumamoto,22168,24,0,-10.5,95.6243361,1757000,103.2933,,,,,,,,,,,,,,0,0,59,,,38,520,8,0,,,,,
Kumamoto,22175,2,0,-6.5,95.6243361,1757000,103.2933,,,,,,,,,,,,,,0,0,59,,,18,545,8,0,,,,,
Kumamoto,22182,1,0,-8,95.6243361,1757000,103.2933,,,,,,,,,,,,,,0,0,59,,,7,557,8,0,,,,,
Kumamoto,22189,35,0,-6.75,96.48329389,1757000,102.4750714,,,,,,,,,,,,,,0,0,59,,,17,560,8,0,,,,,
Kumamoto,22196,83,0,-7.5,97.12751223,1757000,101.8614,,,,,,,,,,,,,,1,0,59,,,70,590,8,1,,,,,
Kumamoto,22203,54,0,-4.25,97.12751223,1757000,101.8614,,,,,,,,,,,,,,0,1,59,,,66,660,8,0,,,,,
Kumamoto,22210,25,0,-3.75,97.12751223,1757000,101.8614,,,,,,,,,,,,,,0,0,59,,,46,709,8,0,,,,,
Kumamoto,22217,33,0,-3.25,97.04659442,1757000,101.9522429,,,,,,,,,,,,,,1,0,59,,,33,736,8,1,,,,,
Kumamoto,22224,52,1,-5.75,96.56108759,1757000,102.4973,,,,,,,,,,,,,,0,1,59,,,51,776,9,0,,,,,
Kumamoto,22231,61,1,-3.75,96.56108759,1757000,102.4973,,,,,,,,,,,,,,4,3,59,,,54,815,9,4,,,,,
Kumamoto,22238,55,2,-5,96.56108759,1757000,102.4973,,,,,,,,,,,,,,2,3,59,,,75,861,12,2,,,,,
Kumamoto,22245,48,1,-6.5,96.56108759,1757000,102.4973,,,,,,,,,,,,,,6,5,59,,,64,921,13,6,,,,,
Kumamoto,22252,74,0,-8.75,96.26377083,1757000,100.2891371,,,,,,,,,,,,,,7,8,59,,,77,969,13,7,,,,,
Kumamoto,22259,164,0,-8.75,96.21421804,1757000,99.92111,,,,,,,,,,,,,,8,7,59,,,116,1030,13,8,,,,,
Kumamoto,22266,201,0,-11.5,96.21421804,1757000,99.92111,,,,,,,,,,,,,,4,7,59,,,172,1128,13,4,,,,,
Kumamoto,22273,250,3,-11.5,96.21421804,1757000,99.92111,,,,,,,,,,,,,,3,4,59,,,151,1337,16,3,,,,,
Kumamoto,22280,246,6,-25.5,96.09342959,1757000,99.90850571,,,,,,,,,,,,,,8,7,59,,,205,1539,21,8,,,,,
Kumamoto,22287,498,11,-21.75,95.93237833,1757000,99.8917,,,,,,,,,,,,,,16,12,59,,,231,1742,33,16,,,,,
Kumamoto,22294,488,8,-18.5,95.93237833,1757000,99.8917,,,,,,,,,,,,,,18,20,59,,,281,2034,38,18,,,,,
Kumamoto,22301,286,14,-21.5,95.93237833,1757000,99.8917,,,,,,,,,,,,,,16,19,59,,,273,2243,45,16,,,,,
Kumamoto,22308,114,8,-18.75,95.93237833,1757000,99.8917,,,,,,,,,,,,,,19,20,59,,,226,2910,61,19,,,,,
Kumamoto,22315,43,1,-20.75,95.66703409,1757000,98.53156,,,,,,,,,,,,,,15,18,59,,,173,3135,64,15,,,,,
Kumamoto,22322,27,6,-18.5,95.66703409,1757000,98.53156,,,,,,,,,,,,,,15,15,59,,,97,3243,67,15,,,,,
Kumamoto,22329,28,2,-17.75,95.66703409,1757000,98.53156,,,,,,,,,,,,,,7,10,59,,,69,3299,72,7,,,,,
Kumamoto,22336,6,0,-12,95.66703409,1757000,98.53156,,,,,,,,,,,,,,5,7,59,,,44,3330,72,5,,,,,
Kumamoto,22343,14,1,-15.25,97.60978797,1757000,101.2542,,,,,,,,,,,,,,1,3,59,,,32,3356,72,1,,,,,
Kumamoto,22350,17,1,-10.25,97.60978797,1757000,101.2542,,,,,,,,,,,,,,1,2,59,,,28,3373,73,1,,,,,
Kumamoto,22357,14,0,-7.75,97.60978797,1757000,101.2542,,,,,,,,,,,,,,0,0,59,,,26,3392,74,0,,,,,
Kumamoto,22364,8,0,-0.5,97.60978797,1757000,101.2542,,,,,,,,,,,,,,1,1,59,,,21,3405,74,1,,,,,
Kumamoto,22371,24,0,-7.25,97.83539068,1757000,102.0322,,,,,,,,,,,,,,2,2,59,,,27,3416,74,2,,,,,
Kumamoto,22378,16,0,-8.5,98.00459271,1757000,102.6157,,,,,,,,,,,,,,2,2,59,,,30,3427,74,2,,,,,
Kumamoto,22385,87,0,-12.75,98.00459271,1757000,102.6157,0,0,0,,,,,,,0,0,,,3,3,59,,,67,3450,74,3,,,,,
Kumamoto,22392,278,3,-9.25,98.00459271,1757000,102.6157,1095,1095,0,56336,35782,20554,0.021313254,0.020278787,0.023390468,0.014628868,0.014628868,,,5,3,59,,,203,3487,77,5,,,,,
Kumamoto,22399,360,3,-10.25,97.02691339,1757000,101.3255571,4883,4883,0,78449,53481,24968,0.021653527,0.020729696,0.023938684,0.022825757,0.022825757,,,14,9,59,,,477,3654,79,14,,,,,
Kumamoto,22406,454,3,-10.75,94.5827151,1757000,98.1002,7888,7887,1,87289,60846,26443,0.021315068,0.020653313,0.023011662,0.023121998,0.023768838,0.000107227,,13,16,59,,,488,3844,82,13,,,,,
Kumamoto,22413,700,3,-16.5,94.5827151,1757000,98.1002,17603,16908,695,103815,71014,32801,0.020232279,0.020479955,0.019716062,0.017939381,0.018514199,0.010219987,,22,18,59,,,853,4179,84,22,,,,,
Kumamoto,22420,536,7,-20.75,94.5827151,1757000,98.1002,38347,35128,3219,124767,78330,46437,0.019378612,0.019753313,0.01877778,0.016388735,0.016216116,0.018542733,,26,22,59,,,930,4880,92,26,,,,,
Kumamoto,22427,287,4,-15.5,94.5827151,1757000,98.1002,72923,66508,6415,138813,85298,53515,0.018858202,0.01914583,0.018417198,0.014635215,0.014267847,0.019964645,,23,23,59,,,628,5487,97,23,,,,,
Kumamoto,22434,111,11,-15,97.13143643,1757000,101.6252857,178182,161507,16675,151671,88275,63396,0.01837394,0.018207222,0.018611237,0.019797999,0.019939454,0.018525122,,19,25,56,,,343,5892,105,19,,,,,
Kumamoto,22441,55,2,-14,97.55622332,1757000,102.2128,270426,234512,35914,162118,91307,70811,0.017799718,0.017536025,0.018151673,0.018551016,0.018952359,0.016297439,,9,13,56,,,159,6134,109,9,,,,,
Kumamoto,22448,32,2,-15.5,97.55622332,1757000,102.2128,390248,306574,83674,179079,95762,83317,0.018250577,0.017436139,0.019285977,0.017917894,0.018091919,0.017307913,,9,8,56,,,103,6218,111,9,,,,,
Kumamoto,22455,39,4,-13,97.55622332,1757000,102.2128,506566,355193,151373,211081,110650,100431,0.020190608,0.019197062,0.021411521,0.017042588,0.016588822,0.018211491,,7,8,56,,,85,6266,113,7,,,,,
Kumamoto,22462,16,2,-14.5,97.19797687,1757000,101.862,650404,421385,229019,225914,117825,108089,0.020604411,0.019710204,0.021676401,0.017044757,0.01643217,0.018300014,,3,5,56,,,60,6308,118,3,,,,,
Kumamoto,22469,7,1,-14.5,96.92929202,1757000,101.5989,836885,527396,309489,230169,119579,110590,0.020106468,0.019324971,0.021025863,0.017145846,0.016788458,0.017791243,,1,1,56,,,27,6349,119,1,,,,,
Kumamoto,22476,34,0,-11,96.92929202,1757000,101.5989,976848,603640,373208,232280,120233,112047,0.019604273,0.018879814,0.020446155,0.016783532,0.016642155,0.017017353,,2,1,56,,,31,6366,119,2,,,,,
Kumamoto,22483,95,2,-6.5,96.92929202,1757000,101.5989,1080646,655185,425461,233360,120709,112651,0.019316215,0.018694129,0.020030448,0.016461747,0.016464766,0.016457099,,0,0,56,,,48,6380,121,0,,,,,
Kumamoto,22490,420,0,-11.25,96.92929202,1757000,101.2225643,1222615,718966,503649,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016282527,0.016405523,0.016110109,,0,0,56,,,332,6461,121,0,,,,,
Kumamoto,22497,762,0,-13.75,,1757000,98.96455,1222615,718966,503649,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016282527,0.016405523,0.016110109,,6,0,56,,,904,6785,121,6,,,,,
Kumamoto,22504,1099,0,-27.25,,1757000,98.96455,1399477,809587,589890,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016463755,0.016643478,0.016223324,,8,7,56,,,1315,7473,121,8,,,,,
Kumamoto,22511,1692,2,-23.25,,1757000,98.96455,1644654,933486,711168,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016466694,0.016597953,0.016297519,,13,8,56,,,2054,8423,123,13,,,,,
Kumamoto,22518,1572,3,-16.75,,1757000,98.96455,1779568,996957,782611,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016292216,0.016351044,0.016217887,,14,14,71,,,2310,9736,126,14,,,,,
Kumamoto,22525,1062,2,-18.5,,1757000,99.23305714,1901217,1041571,859646,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.016112229,0.015849432,0.016442556,,18,18,71,,,1781,11325,128,18,,,,,
Kumamoto,22532,554,3,-16.75,,1757000,99.34046,1999592,1076356,923236,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.015703999,0.015204228,0.016329788,,17,19,71,,,1084,12574,131,17,,,,,
Kumamoto,22539,277,0,-15.25,,1757000,99.34046,2091757,1116467,975290,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.015277402,0.014771459,0.015900867,,11,14,71,,,466,13468,131,11,,,,,
Kumamoto,22546,151,3,-10.75,,1757000,99.34046,2165848,1146728,1019120,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.015063417,0.014586749,0.015638443,,6,9,71,,,311,13771,134,6,,,,,
Kumamoto,22553,80,1,-11.25,,1757000,99.52594143,2256627,1191269,1065358,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.014828823,0.014496845,0.015218517,,4,6,71,,,160,13988,135,4,,,,,
Kumamoto,22560,33,0,-9,,1757000,99.77325,2256627,1191269,1065358,234197,121032,113165,0.019049522,0.018528622,0.019640049,0.014828823,0.014496845,0.015218517,,3,5,56,,,83,14104,135,3,,,,,
Kyoto,21937,0,0,,100.0000006,2591000,102.1029,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21944,1,0,,99.79291373,2591000,101.2054114,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21951,1,0,,99.27519649,2591000,98.96169,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21958,0,0,-7.375,99.27519649,2591000,98.96169,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21965,0,0,1,99.27519649,2591000,98.96169,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21972,0,0,-5,98.71035576,2591000,98.559,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21979,6,0,-8,95.32131143,2591000,96.14286,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21986,9,0,-7,95.32131143,2591000,96.14286,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Kyoto,21993,7,0,0.75,95.32131143,2591000,96.14286,,,,,,,,,,,,,,0,,,,,13,7,0,0,,,,,
Kyoto,22000,23,0,-1.5,95.32131143,2591000,96.14286,,,,,,,,,,,,,,0,,,,,33,13,0,0,,,,,
Kyoto,22007,78,0,-9.75,89.67930852,2591000,91.90069571,,,,,,,,,,,,,,0,,,,,93,18,0,0,,,,,
Kyoto,22014,68,3,-15.75,87.42250735,2591000,90.20383,,,,,,,,,,,,,,0,,,,,157,33,3,0,,,,,
Kyoto,22021,58,0,-26,87.42250735,2591000,90.20383,,,,,,,,,,,,,,0,,,,,178,70,3,0,,,,,
Kyoto,22028,43,5,-33.75,87.42250735,2591000,90.20383,,,,,,,,,,,,,,0,,,,,145,140,7,0,,,,,
Kyoto,22035,37,4,-30.75,86.26558022,2591000,89.06616143,,,,,,,,,,,,,,0,,,,,144,176,11,0,,,,,
Kyoto,22042,21,1,-34.5,84.7230107,2591000,87.54927,,,,,,,,,,,,,,0,,,,,107,227,13,0,,,,,
Kyoto,22049,6,1,-28.5,84.7230107,2591000,87.54927,,,,,,,,,,,,,,1,1,80,,,62,283,13,1,,,,,
Kyoto,22056,0,1,-25.75,84.7230107,2591000,87.54927,,,,,,,,,,,,,,3,2,80,,,35,309,14,3,,,,,
Kyoto,22063,0,2,-21,84.7230107,2591000,87.54927,,,,,,,,,,,,,,1,2,80,,,18,323,17,1,,,,,
Kyoto,22070,1,1,-17.5,91.45701015,2591000,93.22982,,,,,,,,,,,,,,0,1,80,,,8,332,18,0,,,,,
Kyoto,22077,1,0,-22,91.45701015,2591000,93.22982,,,,,,,,,,,,,,0,0,86,,,4,338,18,0,,,,,
Kyoto,22084,5,0,-14.5,91.45701015,2591000,93.22982,,,,,,,,,,,,,,0,0,86,,,4,341,18,0,,,,,
Kyoto,22091,10,0,-12,91.45701015,2591000,93.22982,,,,,,,,,,,,,,0,0,86,,,4,344,18,0,,,,,
Kyoto,22098,26,0,-15.5,92.15158126,2591000,93.75517,,,,,,,,,,,,,,0,0,86,,,21,347,18,0,,,,,
Kyoto,22105,46,0,-20.25,92.42940971,2591000,93.96531,,,,,,,,,,,,,,0,0,86,,,40,362,18,0,,,,,
Kyoto,22112,92,0,-16.5,92.42940971,2591000,93.96531,,,,,,,,,,,,,,0,1,86,,,77,395,18,0,,,,,
Kyoto,22119,118,1,-20,92.42940971,2591000,93.96531,,,,,,,,,,,,,,1,1,86,,,146,422,18,1,,,,,
Kyoto,22126,169,1,-16.25,92.52085221,2591000,94.48461571,,,,,,,,,,,,,,2,3,86,,,210,528,20,2,,,,,
Kyoto,22133,157,1,-14.75,92.74945848,2591000,95.78288,,,,,,,,,,,,,,3,4,86,,,215,687,21,3,,,,,
Kyoto,22140,136,0,-16.75,92.74945848,2591000,95.78288,,,,,,,,,,,,,,3,3,86,,,208,832,21,3,,,,,
Kyoto,22147,200,0,-18.25,92.74945848,2591000,95.78288,,,,,,,,,,,,,,4,4,86,,,239,983,21,4,,,,,
Kyoto,22154,129,2,-17.5,92.74945848,2591000,95.78288,,,,,,,,,,,,,,1,17,86,,,225,1154,22,1,,,,,
Kyoto,22161,127,2,-18.25,94.27975057,2591000,96.75542,,,,,,,,,,,,,,3,15,86,,,147,1340,25,3,,,,,
Kyoto,22168,49,0,-14.5,94.53479926,2591000,96.91751,,,,,,,,,,,,,,2,10,86,,,108,1474,25,2,,,,,
Kyoto,22175,66,0,-7.5,94.53479926,2591000,96.91751,,,,,,,,,,,,,,1,8,86,,,80,1554,25,1,,,,,
Kyoto,22182,41,0,-10.75,94.53479926,2591000,96.91751,,,,,,,,,,,,,,1,15,86,,,67,1618,25,1,,,,,
Kyoto,22189,56,1,-8.75,95.60899931,2591000,98.50405857,,,,,,,,,,,,,,3,9,86,,,67,1674,26,3,,,,,
Kyoto,22196,64,1,-12,96.41464935,2591000,99.69397,,,,,,,,,,,,,,2,9,86,,,63,1719,27,2,,,,,
Kyoto,22203,77,0,-8,96.41464935,2591000,99.69397,,,,,,,,,,,,,,1,12,86,,,119,1761,27,1,,,,,
Kyoto,22210,46,3,-6.25,96.41464935,2591000,99.69397,,,,,,,,,,,,,,0,8,86,,,87,1841,30,0,,,,,
Kyoto,22217,87,0,-5,96.36314868,2591000,99.66484571,,,,,,,,,,,,,,0,7,86,,,73,1911,30,0,,,,,
Kyoto,22224,105,0,-7.75,96.05414467,2591000,99.4901,,,,,,,,,,,,,,2,15,86,,,99,1972,30,2,,,,,
Kyoto,22231,130,4,-5.25,96.05414467,2591000,99.4901,,,,,,,,,,,,,,1,13,86,,,126,2065,31,1,,,,,
Kyoto,22238,198,1,-1,96.05414467,2591000,99.4901,,,,,,,,,,,,,,3,19,86,,,214,2160,35,3,,,,,
Kyoto,22245,169,2,-3.5,96.05414467,2591000,99.4901,,,,,,,,,,,,,,5,19,86,,,267,2281,37,5,,,,,
Kyoto,22252,195,2,-8.5,95.38819089,2591000,98.98227714,,,,,,,,,,,,,,7,14,86,,,217,2480,39,7,,,,,
Kyoto,22259,409,3,-11.5,95.2771986,2591000,98.89764,,,,,,,,,,,,,,8,16,86,,,406,2644,40,8,,,,,
Kyoto,22266,515,1,-15.25,95.2771986,2591000,98.89764,,,,,,,,,,,,,,8,16,86,,,609,2922,43,8,,,,,
Kyoto,22273,673,4,-15,95.2771986,2591000,98.89764,,,,,,,,,,,,,,17,27,86,,,813,3282,45,17,,,,,
Kyoto,22280,623,13,-37.25,95.35980412,2591000,97.86333429,,,,,,,,,,,,,,14,28,86,,,962,3829,53,14,,,,,
Kyoto,22287,859,14,-23.5,95.46994482,2591000,96.48426,,,,,,,,,,,,,,15,26,86,,,1128,4368,69,15,,,,,
Kyoto,22294,940,10,-24.25,95.46994482,2591000,96.48426,,,,,,,,,,,,,,19,27,86,,,1429,5013,78,19,,,,,
Kyoto,22301,882,20,-27.75,95.46994482,2591000,96.48426,,,,,,,,,,,,,,21,37,86,,,1511,5850,93,21,,,,,
Kyoto,22308,688,15,-23.5,95.46994482,2591000,96.48426,,,,,,,,,,,,,,16,35,86,,,1368,6792,112,16,,,,,
Kyoto,22315,303,15,-24.75,95.07592593,2591000,96.41355,,,,,,,,,,,,,,7,31,86,,,989,7610,127,7,,,,,
Kyoto,22322,166,13,-20.75,95.07592593,2591000,96.41355,,,,,,,,,,,,,,5,19,86,,,673,8103,144,5,,,,,
Kyoto,22329,101,6,-24.25,95.07592593,2591000,96.41355,,,,,,,,,,,,,,2,19,86,,,437,8408,149,2,,,,,
Kyoto,22336,46,3,-17.75,95.07592593,2591000,96.41355,,,,,,,,,,,,,,2,15,86,,,329,8578,154,2,,,,,
Kyoto,22343,44,6,-18,96.8454129,2591000,97.84109,,,,,,,,,,,,,,2,10,86,,,154,8781,158,2,,,,,
Kyoto,22350,89,2,-14,96.8454129,2591000,97.84109,,,,,,,,,,,,,,1,9,86,,,183,8841,164,1,,,,,
Kyoto,22357,73,2,-9.75,96.8454129,2591000,97.84109,,,,,,,,,,,,,,3,6,86,,,103,8970,165,3,,,,,
Kyoto,22364,146,2,-4.5,96.8454129,2591000,97.84109,,,,,,,,,,,,,,2,5,86,,,147,9027,168,2,,,,,
Kyoto,22371,342,3,-1.25,97.15887745,2591000,97.37958143,,,,,,,,,,,,,,1,7,86,,,288,9125,170,1,,,,,
Kyoto,22378,524,3,-13,97.39397587,2591000,97.03345,,,,,,,,,,,,,,3,10,86,,,579,9292,173,3,,,,,
Kyoto,22385,641,5,-18.75,97.39397587,2591000,97.03345,93,93,0,,,,,,,0.006956392,0.006956392,,,9,19,86,,,754,9710,176,9,,,,,
Kyoto,22392,957,3,-14.5,97.39397587,2591000,97.03345,741,741,0,52706,35096,17610,0.019939937,0.019890008,0.020040194,0.009899535,0.009899535,,,12,24,86,,,1142,10142,181,12,,,,,
Kyoto,22399,954,5,-29.75,96.52022451,2591000,96.15834143,1785,1785,0,73992,54241,19751,0.020423304,0.021024279,0.018936757,0.008344046,0.008344046,,,23,27,86,,,1411,10829,186,23,,,,,
Kyoto,22406,882,6,-29.25,94.33584609,2591000,93.97057,2190,2121,69,85754,62704,23050,0.020940237,0.021283984,0.02005895,0.00641952,0.006392001,0.007398671,,31,37,86,,,1654,11491,191,31,,,,,
Kyoto,22413,958,3,-23,94.33584609,2591000,93.97057,12380,11696,684,103673,69143,34530,0.020204606,0.019940373,0.02075533,0.012616573,0.012807078,0.010058232,,29,34,86,,,1468,12636,196,29,,,,,
Kyoto,22420,735,5,-27.25,94.33584609,2591000,93.97057,49415,47354,2061,133450,80917,52533,0.020727241,0.020405702,0.021242827,0.021118974,0.021859998,0.011872188,,18,37,86,,,1382,13837,200,18,,,,,
Kyoto,22427,388,9,-18.75,94.33584609,2591000,93.97057,117876,114859,3017,152986,91588,61398,0.02078365,0.02055767,0.021130133,0.023657015,0.024640504,0.009389453,,35,32,86,,,964,14636,210,35,,,,,
Kyoto,22434,302,11,-17.5,96.70035461,2591000,96.80167,206971,193549,13422,171473,101351,70122,0.020772822,0.020904221,0.020585798,0.022996778,0.02389532,0.014911196,,24,24,86,,,633,15202,221,24,,,,,
Kyoto,22441,246,8,-16.5,97.09443936,2591000,97.27352,322150,271772,50378,191219,111112,80107,0.020994857,0.021339688,0.020534607,0.022099243,0.021963568,0.022861069,,20,19,86,,,416,15680,229,20,,,,,
Kyoto,22448,115,6,-19,97.09443936,2591000,97.27352,468944,350240,118704,206239,117051,89188,0.021018548,0.021312395,0.020644978,0.021531152,0.02066879,0.024553847,,15,19,86,,,254,15960,235,15,,,,,
Kyoto,22455,88,6,-14.75,97.09443936,2591000,97.27352,654096,448515,205581,220728,121810,98918,0.021113377,0.02113325,0.021088956,0.022005996,0.020947304,0.024733186,,13,15,86,,,164,16134,241,13,,,,,
Kyoto,22462,111,5,-17.75,96.60693352,2591000,97.19949714,805562,516463,289099,236302,130666,105636,0.021551846,0.021858295,0.021184471,0.021110892,0.020139795,0.023100773,,7,11,86,,,142,16255,246,7,,,,,
Kyoto,22469,153,1,-20.25,96.24130414,2591000,97.14398,1025535,639158,386377,245579,134197,111382,0.021452613,0.021687362,0.021176441,0.02101085,0.020346148,0.022211216,,4,5,86,,,173,16366,247,4,,,,,
Kyoto,22476,257,2,-14.75,96.24130414,2591000,97.14398,1203633,728064,475569,254597,139232,115365,0.021487813,0.021863168,0.021051619,0.020679995,0.020072484,0.021684758,,5,4,86,,,263,16506,249,5,,,,,
Kyoto,22483,385,0,-16,96.24130414,2591000,97.14398,1339579,787809,551770,258946,139984,118962,0.021434078,0.021679236,0.021152606,0.020406138,0.019797601,0.021342812,,8,6,86,,,425,16701,249,8,,,,,
Kyoto,22490,1042,0,-15.5,96.24130414,2591000,96.91079,1517096,854307,662789,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.020204363,0.019493762,0.021200486,,15,8,86,,,1021,17061,249,15,,,,,
Kyoto,22497,1750,0,-17.75,,2591000,95.51165,1517096,854307,662789,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.020204363,0.019493762,0.021200486,,53,36,126,,,1965,17704,249,53,,,,,
Kyoto,22504,2332,0,-30.5,,2591000,95.51165,1700663,943610,757053,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.020006973,0.019398721,0.020820688,,79,78,126,,,3406,18515,249,79,,,,,
Kyoto,22511,3199,1,-26.5,,2591000,95.51165,1975613,1096642,878971,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.01978034,0.019498967,0.020142986,,96,86,145,,,5123,19874,250,96,,,,,
Kyoto,22518,3611,2,-22,,2591000,95.51165,2073175,1146106,927069,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018980233,0.018797228,0.01921146,,97,104,145,,,7201,21486,252,97,,,,,
Kyoto,22525,2898,2,-23.25,,2591000,95.84429286,2201376,1223343,978033,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018655984,0.01861543,0.018706959,,92,97,152,,,4527,27202,254,92,,,,,
Kyoto,22532,1779,3,-22,,2591000,95.97735,2400969,1342666,1058303,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018856253,0.01896603,0.018718792,,89,87,152,,,2656,30997,257,89,,,,,
Kyoto,22539,846,3,-18.75,,2591000,95.97735,2585110,1429331,1155779,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018880665,0.018910818,0.018843511,,52,74,161,,,2691,31928,260,52,,,,,
Kyoto,22546,389,4,-17.25,,2591000,95.97735,2718520,1484482,1234038,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018907236,0.018883087,0.01893637,,30,40,161,,,1479,33504,264,30,,,,,
Kyoto,22553,268,15,-14.75,,2591000,96.24040714,2886169,1561349,1324820,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018965689,0.019000441,0.018924901,,17,22,161,,,723,34539,279,17,,,,,
Kyoto,22560,156,8,-12,,2591000,96.59115,2886169,1561349,1324820,262814,141663,121151,0.021377221,0.021686994,0.021026038,0.018965689,0.019000441,0.018924901,,15,14,161,,,323,35071,287,15,,,,,
Mie,21937,0,0,,100.0000003,1791000,102.1029,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21944,1,0,,99.87974853,1791000,101.8720714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21951,0,0,,99.57911906,1791000,101.295,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21958,0,0,-11.125,99.57911906,1791000,101.295,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21965,0,0,-1.25,99.57911906,1791000,101.295,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21972,0,0,-2.75,99.00298989,1791000,100.28383,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21979,0,0,-9.25,95.54621489,1791000,94.21681,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21986,7,0,-6.5,95.54621489,1791000,94.21681,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21993,1,0,-2.25,95.54621489,1791000,94.21681,,,,,,,,,,,,,,0,,,,,4,2,0,0,,,,,
Mie,22000,0,0,-6.5,95.54621489,1791000,94.21681,,,,,,,,,,,,,,0,,,,,7,2,0,0,,,,,
Mie,22007,4,0,-11.25,88.36098152,1791000,91.60283143,,,,,,,,,,,,,,0,,,,,9,4,0,0,,,,,
Mie,22014,4,0,-11.5,85.48688818,1791000,90.55724,,,,,,,,,,,,,,0,,,,,8,9,0,0,,,,,
Mie,22021,19,1,-24,85.48688818,1791000,90.55724,,,,,,,,,,,,,,0,,,,,24,11,1,0,,,,,
Mie,22028,9,0,-27.75,85.48688818,1791000,90.55724,,,,,,,,,,,,,,0,,,,,28,16,1,0,,,,,
Mie,22035,0,0,-27.75,83.52418772,1791000,88.89807286,,,,,,,,,,,,,,0,,,,,25,19,1,0,,,,,
Mie,22042,0,0,-33.25,80.90725377,1791000,86.68585,,,,,,,,,,,,,,0,,,,,11,33,1,0,,,,,
Mie,22049,0,0,-22.5,80.90725377,1791000,86.68585,,,,,,,,,,,,,,0,0,33,,,6,38,1,0,,,,,
Mie,22056,0,0,-20.5,80.90725377,1791000,86.68585,,,,,,,,,,,,,,0,0,33,,,4,40,1,0,,,,,
Mie,22063,0,0,-18,80.90725377,1791000,86.68585,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22070,0,0,-12.75,87.77493272,1791000,92.11889,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22077,0,0,-16.5,87.77493272,1791000,92.11889,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22084,1,0,-9.75,87.77493272,1791000,92.11889,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
Mie,22091,0,0,-10.25,87.77493272,1791000,92.11889,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
