prefecture,year,month,positive,death,population,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Tokushima,2021,4,760,25,736000,,,,,,-6.875,,,-2.52,,,-34.2,-8.2777777,,,,,,,,,36.8,,,,,31.1,,,,,,33.3,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokushima,2021,5,184,8,736000,,,,,,-13.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo,2020,1,3,0,13822000,102.05053,102.04228,100,100.0000002844732,100,,-1,0,4.3333335,-11,-7.4089569,3.407142613047981,12.583333,-14.20360672254206,-1.312124816652786,-1.62217023525633,-1.6,3.1,-.1,8.699999999999999,90.8,,,,,,,,,,,,,,-7.795795870389938,1481,3333,,,,,,,,,,,,,,,,,,,83,106.8,101.9,,,,,,,,,,,,,
Tokyo,2020,2,34,1,13822000,100.56776,100.45339,99.799561,99.59133814936375,97.294487,-3.25,-1,-.5,7.3703704,-27,-2.5291575,-6.999624501883193,12.333333,-11.76551900983503,-2.515754031377119,-8.109438899120692,-3.4,4.1,6,19.7,91.8,41.8,41.7,41.5,51.7,45.5,36.1,36.5,35.4,32.6,48.4,41.7,43.3,41.2,-37.86572400385116,1829,3852,,,,,,,,,,,,,,,,,,,81.3,106.6,101.8,,,,,,,,,,,,,
Tokyo,2020,3,489,15,13822000,96.853516,97.063416,97.139519,97.56627269717596,92.675293,-8.5,-7.5,-9.5,17.75,-84,-82.6989366,-27.0828119855506,9.25,-15.12328193640765,-14.36759581187216,-17.32702701092013,-18.1,-5.3,-12,.2,85.8,34,37.5,33.9,42.4,34.2,31.2,30.4,25.3,26.4,38.1,31.5,35,33.7,-7.719591931896986,2456,4958,,,,,,,,,,,,,,,,,,,89.59999999999999,105.8,101.8,,,,,,,,,,,,,
Tokyo,2020,4,3748,104,13822000,88.59977,89.231865,89.550934,90.31087922900274,83.334465,-39.625,-17.5,-26.5,21.966667,-98,-99.7668614,-73.34067107128054,-10.933333,-59.10374404839134,-50.12121027425271,-28.33298830540372,-39.8,-15.7,-11.3,-2.8,78.2,26,30,26.9,33.2,22.5,25.9,23.4,18.9,18.6,27.9,25,27.5,25.5,-4.574490736683572,979,1702,,,,,,,,,,,,,,,,,,,84.59999999999999,107.5,102,,,,,,,,,,,,,
Tokyo,2020,5,957,185,13822000,84.712914,85.487091,86.203705,87.26076102578723,79.097244,-38.75,-16.5,-25,13,-98,-99.86327009999999,-67.00528676689603,-27.25,-77.96407929960931,-62.55905077151048,-32.57933536736859,-35.4,-14.7,4.7,-7.4,72.40000000000001,25.5,26.7,26.9,32.2,24.3,24.2,22.4,17.9,22.5,28.3,24.2,27,25,-19.40842539316296,918,1675,,,,,,,,,,,,,,,,,,,82.8,106.7,102,,,,,,,,,,,,,
Tokyo,2020,6,994,20,13822000,91.705002,92.790405,91.766754,93.39235603140516,87.17791,-24.875,-8.5,-13,7,-93,-99.43267419999999,-46.91698071697713,-28.25,-61.54222329840282,-40.71047352919778,-44.23384450541822,-12,-10,16.4,-4.3,72.90000000000001,28.5,36.7,31.9,35.8,31.6,26.4,24.7,26.8,21.7,31.2,27.3,29.7,28,28.79400526986453,1320,3116,,,,,,,,,,,,,,,,,,,158.9,106.6,101.9,,,,,,,,,,,,,
Tokyo,2020,7,6464,7,13822000,92.707069,93.564377,92.412872,94.60739467235376,86.634308,-25,-6.5,-9,9.1935482,-90,-91.3108945,-45.08445445873926,-24.67742,-54.64595419116981,-22.78397288311065,-53.67457746626006,-13.8,-12,12.7,-1.5,72.09999999999999,29.5,30,32.2,35.6,32.8,26.3,26.3,32.7,22.7,32.6,30.3,29.8,29.4,-14.78025366594723,1654,3739,,,,,,,,,,,,,,,,,,,108.3,106.7,102.1,,,,,,,,,,,,,
Tokyo,2020,8,8125,31,13822000,94.540031,94.910324,93.29261,94.55430086672064,89.294601,-25,-6.5,-11,10,-85,-88.76559090000001,-45.07127766225439,-29,-72.22016786595064,-32.16982020917114,-42.49251431472781,-10.8,-8.699999999999999,12.1,-1.1,77.40000000000001,29.8,36.7,32.5,36.9,33.1,25.7,26.5,31.8,23.2,33,30.8,31.9,29.1,-61.70478706316696,1222,2924,,,,,,,,,,,,,,,,,,,80.3,106.2,102.1,,,,,,,,,,,,,
Tokyo,2020,9,4918,45,13822000,95.585251,96.323723,93.914513,95.89541737674467,90.691353,-21.5,-6.5,-8,1.1851852,-78,-46.1415115,-34.28325126097276,-30.777779,-61.72715890493363,-16.80608325507206,-13.78298725863583,-22.7,-6.9,-23.9,-15.1,74.8,31.9,33.3,35.2,37.6,36.3,28.3,28.6,31.1,25,35.3,35.7,32.8,31.6,39.28081357009589,1719,4113,,,,,,,,,,,,,,,,,,,82.59999999999999,106,101.9,,,,,,,,,,,,,
Tokyo,2020,10,5350,47,13822000,97.413483,98.041588,96.065422,97.43844600017638,92.433578,-18.75,1,-2,6.4516129,-17,-22.5327066,-23.47933095088184,-21.967741,-69.68690502789805,36.51564373322124,.4895810283466325,.1,-10.1,28,3.4,80.3,33.7,43.3,38,38,36.2,30.3,31.4,33,27.8,36.7,29.2,34.9,33.3,-5.071364700159251,1557,3683,,,,,,,,,,,,,,,,,,,81.59999999999999,106,101.9,,,,,,,,,,,,,
Tokyo,2020,11,9861,34,13822000,98.494202,98.983376,96.83284,97.93852450623487,93.757393,-18.5,-4,-7.5,4,-5,-50.8938041,-36.52080694035438,-15.75,-31.85751648498973,27.8227066870618,-3.137459933669982,-10.4,-10.5,27.2,.4,81.5,34.9,46.7,37.7,39.4,38.4,31,33.4,34.7,29.7,37.1,30.8,35.3,34.8,-12.83202006534569,1962,3612,,,,,,,,,,,,,,,,,,,84.59999999999999,106.1,101.4,,,,,,,,,,,,,
Tokyo,2020,12,19369,138,13822000,97.501823,97.860802,96.453697,97.30566283771941,92.21624,-22,-7,-12.5,9.5806456,-45,-62.5963991,-49.18619227097357,-14.67742,-18.94694652689792,.2308426314048611,-19.2393409563495,-9.4,-8.6,14.1,-2.4,82.5,34.6,46.7,37.5,38.7,36.8,33.2,32.6,32.6,26.5,36.6,35.7,36.2,34.1,-50.35425513926627,1245,3273,,,,,,,,,,,,,,,,,,,182.8,105.9,101,,,,,,,,,,,,,
Tokyo,2021,1,40367,259,13822000,,,97.273109,97.85647021032763,,-34,-11.5,-17.5,10,-83,-53.8348646,-55.78135995058862,-1.75,-26.59170467361918,-41.13384223400664,-24.74281886184755,-16.5,-9,6,-5,85.59999999999999,33.7,40,37.3,37.3,35.6,32.7,32,31.2,24.7,35.2,30.3,35.1,33.2,55.9644007291439,1475,3505,,,,,,,,,,,,,,,,,,,81.8,105.1,101.4,,,,,,,,,,,,,
Tokyo,2021,2,10997,490,13822000,,,95.714874,96.38049271006609,,-29.75,-9.5,-16.5,8,-76,-60,-54.68654889345553,-10.25,-56.90083794699152,-50.75369706563323,-19.65095657666557,-7.7,-12.4,2.3,-14.3,83.40000000000001,35.4,43.3,39,38.1,38.5,33.1,34,31.9,27.2,37.8,35.9,36.5,35.1,10.37064422522312,1686,3960,,,,,,,,,,,,,,,,,,,80.59999999999999,105.2,101.5,,,,,,,,,,,,,
Tokyo,2021,3,9310,394,13822000,,,,,,-24.75,-9,-14.5,7.25,,-67,-49.43345371114911,-11,-26.02014512431635,-28.45837806460968,10.62107784776845,,,,,,37.9,43.3,41.5,40.1,39.4,36.2,36.7,35.5,29.5,39.9,37.5,39.3,37.4,-16.83009780623426,2216,5086,,,,,,,,,,,,,,,,,,,,,101.6,,,,,,,,,,,,,
Tokyo,2021,4,18090,121,13822000,,,,,,-22.5,,,7.96,,,-52.84,-14.111111,,,,,,,,,38.3,40,40.8,41,40.4,37.7,37.5,35.1,29.5,39.2,38.9,40.3,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo,2021,5,7518,27,13822000,,,,,,-39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,1,0,0,560000,102.05053,102.04228,100,99.99999971029139,100,,4.5,9.5,-.33333334,-3,-74.5014245,.9511755582010347,-5.5833335,-4.90536488569865,14.78685108062418,5.084870186340554,-2.2,.6,-1.7,6.5,96.09999999999999,,,,,,,,,,,,,,-70.25568131283484,246,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,2,0,0,560000,100.73107,100.52654,100.15181,99.76689498136679,97.262299,2.5,0,0,3.4444444,-23,-24.7920133,1.259362132061293,-1.2222222,-3.135135875264009,9.790488529125277,-.1256747061427795,.7,4.8,6.6,23,98,36,,,38.9,,34.4,36.9,33.3,33.3,41.7,33.3,50,35.4,-26.97517027255671,308,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,3,0,0,560000,97.698204,97.203186,96.780624,95.82588431338883,94.689621,0,2,1,3,-56,-100,-7.549087038716706,3.75,.4768592275357649,-9.718809626556318,-8.685437550541614,-5.4,-4,-11,7.1,96.7,31.4,,,36.1,,30.4,31,16.7,16.7,44.4,33.3,33.3,31.3,9.941070246579571,435,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,4,3,0,560000,92.511406,93.088821,87.986633,88.61941146090386,92.53157,-12,-2.5,0,8.8000002,-94,-99.7054492,-62.22399960780051,-8.666667,-64.88102517078981,-43.04841206943771,-24.84944778936604,-13.4,-9.800000000000001,-1.2,23.3,86,24.8,,,33.3,,30.4,20.2,16.7,0,16.7,16.7,33.3,24.2,5.623636155649493,224,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,5,0,0,560000,90.317116,89.819504,87.597748,86.15014096773136,88.638733,-12.25,-3.5,-2,3,-99,-100,-48.054942729866,-24.75,-58.66632790669543,-51.31728985701749,-17.63729819199223,-11.5,-10,9.4,13.1,87.5,22.3,,,27.8,33.3,27.2,16.7,12.5,25,16.7,16.7,22.2,22.3,-24.64882457325021,228,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,6,0,0,560000,94.447823,96.147766,89.740318,92.547266832508,94.556427,-4,-2.5,-1.5,5.75,-86,-100,-16.54070797203211,-26.25,-49.68942880891667,-28.60000737455727,-31.3938312792627,-.9,-3.2,38.6,15,77.09999999999999,22.6,,,26.7,,22.5,19.2,27.8,0,41.7,16.7,27.8,22.2,44.31690607031265,287,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,7,12,0,560000,95.339996,95.651413,92.125839,93.27808983167917,92.006363,-2,-2.5,1.5,4.9032259,-57,-100,-12.40166156840331,-21.548388,-41.80714630287809,-12.24585976683056,-34.96099463631978,-2,-6.9,19,9,85.2,25,,,26.2,,26.9,21.9,25,16.7,50,16.7,22.2,25.2,-20.12430718669688,292,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,8,7,0,560000,96.706055,96.977425,92.753639,93.83618518566799,94.016861,1.5,-3,-3,5,-43,-100,-30.59686032038505,-14.5,-62.49312086780772,-33.25578899254328,-30.61920126222791,-6.1,-6.1,14.8,16.7,85.5,24.4,,,26.7,,25.9,20,22.2,16.7,41.7,33.3,16.7,25,.3349593141279712,261,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,9,13,0,560000,97.657951,98.6492,93.409164,95.89165864292652,95.19976,-.375,-3,-1,-6.1111112,10,-90,6.142514156521897,-20.407408,-47.30207813328886,-24.12548271048187,-2.234756439532168,-13.4,-2.8,-27,-9,84,26.7,,,23.3,,25.9,27.8,25,16.7,33.3,33.3,22.2,27,-14.03668621739112,334,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,10,3,0,560000,99.086372,99.295456,96.458443,97.0226511251482,95.277672,4.5,-3,-1.5,6.0645161,52,-100,.8675462504151571,-19.67742,-59.77784025430827,12.25169610385146,32.78931776261238,7.9,-3.3,39.6,22.7,90.90000000000001,28.7,,,23.3,,27.8,28.9,29.2,33.3,41.7,33.3,22.2,29.2,-37.00809462076721,315,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,11,20,0,560000,99.990646,99.201828,98.145309,96.77838692182802,95.340607,4.75,-2.5,-3.5,3.75,71,-100,-1.684043695606008,-7.75,-18.61179955716486,6.293532016158998,41.44443724249255,.8,10.3,32,16.5,96.8,34.1,,,30,,33.3,33.3,33.3,33.3,58.3,33.3,33.3,34.1,-6.275718602426466,370,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,12,61,0,560000,98.746559,98.996056,95.473145,96.11508701672345,95.605408,-8,3.5,4.5,4.483871,35,-100,-25.74160088143002,-9.9032259,-6.594702502016728,-6.232970781366962,-3.344396941476415,-2.7,4.8,19.2,9.199999999999999,90.2,35.9,,,25,,35.2,37.8,33.3,16.7,66.7,33.3,41.7,35.7,-40.23053376576868,324,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,1,80,2,560000,,,96.624283,96.09635466714462,,-20.25,-1,3.5,7.5,-76,-100,-44.49056826802496,-8,-7.527199815319769,-14.02013321717927,-8.121896072878201,-8.199999999999999,-.2,19.8,9.5,97.40000000000001,32.2,,,27.8,,35.2,31.1,33.3,16.7,33.3,33.3,33.3,32.2,-34.12129284801696,270,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,2,11,0,560000,,,97.001579,96.06486134567835,,-14.875,-2.5,0,7.5,-79,-95,-34.83835122414606,-6.75,-44.1569358030219,-35.49856305476236,3.381151813490758,-1.5,2.6,13.3,-6.5,97.3,35.3,,,29.2,,35.4,34.4,33.3,50,50,33.3,41.7,35,71.84632554013274,279,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,3,50,0,560000,,,,,,-4.25,.5,0,9.5,,-100,-22.74324732720123,-8,-14.7313156276297,-10.1216881726772,39.08052234072193,,,,,,39,,,30,,38.9,40.5,33.3,50,58.3,33.3,38.9,39,-20.04884316061309,424,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,4,113,0,560000,,,,,,-5.875,,,7.8800001,,,-34.8,-5.8888888,,,,,,,,,35.4,,,33.3,33.3,38.9,31.1,30,33.3,58.3,33.3,29.2,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,5,28,0,560000,,,,,,-10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2020,1,0,0,1050000,102.05053,102.04228,100,100.0000002998595,100,,-5,-5.5,-2.1666667,3,231.9482918,7.073003151058978,-.66666669,-.1615006258764144,8.818507528370203,1.874543502256818,-4.4,-1.3,-1,4.2,100.4,,,,,,,,,,,,,,-22.13014762257481,243,1069,,,,,,,,,,,,,,,,,,,,,.8,,,,,,,,,,-31.6,,,-15.8
Toyama,2020,2,0,0,1050000,99.413933,100.75352,97.529236,100.1705463422908,97.303535,.5,1.5,1.5,2.8888888,-9,-20.3756403,-3.786616581060447,.33333334,-8.096594180712064,3.485180715688881,-2.587833677809153,2,1.3,6.5,18.3,95.2,37.7,66.7,50,37.8,50,37.2,35,33.3,25,42.2,50,38.3,37.5,59.28864918718114,320,1517,,,,,,,,,,,,,,,,,,,,,.5,,,,,,,,,,25.2,,,-7.9
Toyama,2020,3,2,0,1050000,95.343567,94.836449,96.350288,95.37145112037889,90.505318,-4.25,-3.5,-3,2.75,-51,-99.59555109999999,-12.9362624823346,2.25,1.491503897892237,-16.11374411128259,-13.49194340546016,-6.1,-6.2,-7.8,15.3,98.8,30.9,50,41.7,33.3,50,29.1,29.2,35.7,25,30,50,34,30,25.07615851339099,448,2325,,,,,,,,,,,,,,,,,,,,,.2,,,,,,,,,,40.7,,,-7.4
Toyama,2020,4,198,9,1050000,91.047829,90.772766,89.196991,88.17860023254735,88.465332,-16.875,-5.5,-8,8.3000002,-97,-100,-62.20189725908439,-14.466666,-50.99670831610832,-45.22547884376066,-17.57146064721319,-14.5,-11.5,-1.5,18.7,92.8,25.7,50,41.7,27.8,33.3,24,22.7,25,25,31.1,33.3,29.2,24.8,28.4646502692438,207,879,,,,,,,,,,,,,,,,,,,,,-.3,,,,,,,,,,24.6,,,-30.9
Toyama,2020,5,27,13,1050000,87.152664,86.888596,85.014877,84.03853826960271,85.046783,-16.25,-7.5,-7,5,-99,-94.0482574,-45.31471040511109,-28,-72.09452701692366,-33.34537957962983,-8.770759511672805,-13.1,-11.7,9.1,10.1,85.40000000000001,25.1,8.300000000000001,41.7,30,33.3,23.4,23.7,25,27.8,27.8,16.7,32.8,22.9,-47.50819479974665,177,557,,,,,,,,,,,,,,,,,,,,,-.7,,,,,,,,,,-16.8,,,-44.3
Toyama,2020,6,0,0,1050000,92.234512,92.535744,90.013458,90.11024050085811,89.964447,-4.125,-6,-4.5,3.25,-81,-100,-29.5150905003979,-28,-62.07140368210321,-11.92490018665994,-29.72362816035463,1.5,-6.5,29.6,8.699999999999999,85.59999999999999,26.8,16.7,41.7,30.7,,25,27.4,27.8,22.2,25.8,,29.2,26.1,-11.90245173996784,309,1076,,,,,,,,,,,,,,,,,,,,,-.2,,,,,,,,,,-9.5,,,-20.1
Toyama,2020,7,11,0,1050000,93.433723,93.539055,90.670074,91.41214462267313,89.780502,-5.5,1.5,.5,-.61290324,-72,-100,-18.31175280349487,-27.258064,-60.01852295182202,-14.01293063582388,-41.39309622081738,.3,-10.8,11.8,7.3,87.8,28.3,16.7,41.7,30.2,33.3,25.2,28.4,43.3,27.8,31.7,33.3,33.3,27.2,-8.325048780424709,280,1407,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4.1,,,-12.5
Toyama,2020,8,150,3,1050000,94.658928,95.080147,90.869019,92.23004198950186,91.94783,1.5,1.5,-.5,0,-55,-100,-34.25991671157131,-20.75,-60.35016840028688,-32.56902361742574,-29.20619308917885,-4.9,-9.800000000000001,4.9,12.5,86.90000000000001,28.9,50,41.7,37.3,33.3,24,28.1,38.9,25,28.3,33.3,32.7,27.9,-7.397080826705903,239,1118,,,,,,,,,,,,,,,,,,,,,-.3,,,,,,,,,,16.1,,,-13
Toyama,2020,9,31,1,1050000,97.583237,96.544739,95.915085,94.46535693019574,92.549538,2.5,-3,.5,-2.8148148,-7,-97.90440649999999,-11.88598709752342,-24.444445,-52.67870173683185,-20.6329626210053,1.425073813105696,-4.1,-4.9,-31.2,-1.6,96.40000000000001,30.6,41.7,41.7,38,50,28.3,28,36.7,27.8,27.8,33.3,34.6,29.5,-29.79421385346136,305,1622,,,,,,,,,,,,,,,,,,,,,-.5,,,,,,,,,,18.6,,,-11.1
Toyama,2020,10,4,0,1050000,98.860847,98.219246,97.2258,96.1421603653903,94.073914,6.5,2,.5,-.32258064,43,-85.1256281,-3.451169767804127,-23.709677,-49.49703765520775,15.45365160753264,28.4455246010553,9.4,-7.5,22,2.4,97.90000000000001,35.8,41.7,33.3,38.3,41.7,33.3,33.3,41.7,41.7,42.4,33.3,39.1,34.9,50.64006820794512,279,1274,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-2,,,28.9
Toyama,2020,11,36,0,1050000,97.115219,97.850822,94.723831,96.30455780283106,93.198021,4.625,-3.5,-3.5,-.5,117,-64.7557328,-7.033443283069609,-16,-13.75402152568795,6.140530053012609,26.89750053261812,2.2,-6.1,18.9,6.7,92.09999999999999,35.9,25,41.7,38.6,50,34.4,33.3,36.1,25,48.3,33.3,37.3,35.6,16.94851501537298,341,1372,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-17.6,,,12
Toyama,2020,12,100,0,1050000,98.163429,97.545265,96.573601,95.5342373775535,93.376579,-8.75,-.5,-1,.45161289,70,-81.2130178,-30.86589994284753,-19.064516,-12.02708712724621,-10.00809292178623,-8.707440772179686,2.3,-5.9,12.5,7.9,97.3,36.2,25,41.7,37.3,50,36.9,31,44.4,38.9,40,33.3,41.1,34.9,86.07383439631911,242,1061,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,-7.5,,,16.2
Toyama,2021,1,313,1,1050000,,,95.137222,96.21271686356836,,-23.75,-7.5,-9,4,-70,-100,-43.75892962542864,-14.25,2.521714131954248,-34.88696258648186,-11.61826716151546,1,-6.4,-6.9,7.8,95.90000000000001,32.5,16.7,41.7,31.3,33.3,33.3,28.8,33.3,50,38.3,33.3,33.3,32.2,9.111456228859652,240,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,-3.8
Toyama,2021,2,33,1,1050000,,,97.305855,95.90004402902544,,-15.625,5.5,3.5,4.5,-60,-25,-30.36795775426553,-16,-46.11101924779011,-45.07349047643695,1.011193061635495,.2,-6.3,5.6,-3.7,100.7,36.1,25,33.3,35.3,50,38.8,32,40,25,37,33.3,39.7,35.1,-49.8795838245281,316,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,3,33,1,1050000,,,,,,-2.25,-3,2.5,-2.75,,-67,-24.05287380913785,-20.25,-11.7899072326185,-29.61325554842455,24.43622571817681,,,,,,38.9,33.3,41.7,39.5,50,37.8,37,41.7,41.7,45,50,38.9,38.9,-17.69011294063765,511,2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,4,381,0,1050000,,,,,,1.5,,,-2.8399999,,,-32.8,-15.555555,,,,,,,,,40.1,41.7,41.7,39.6,50,38.9,39.3,45.8,41.7,46.3,33.3,41.3,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,5,89,2,1050000,,,,,,-5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,1,0,0,935000,102.05053,102.04228,100,100.000001014124,100,,2,5,-4.3333335,-21,-91.7836458,-1.75537564316229,1.8333334,-1.921427894175135,8.495058637360724,8.685496296695591,-.6,.6,-3.7,11.3,98,,,,,,,,,,,,,,-68.88112885380744,417,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,2,13,1,935000,100.69006,100.13906,100.90802,99.84404613032252,96.425705,-2,.5,3,.37037036,-30,-53.9851222,-11.87873336421305,6.3333335,-4.213555994615018,-6.148317424449609,-8.315506754167762,.2,1.1,4,26.8,101.4,40.2,,,,,35.4,,,,,,46.7,39.5,-52.89789836921152,467,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,3,5,0,935000,98.400208,97.017784,98.609856,95.91593830871169,94.236198,-1.25,-2.5,-2,0,-79,-100,-17.27162003207612,4.5,-11.95098173080222,-15.0838617256537,-16.11450453590196,.1,-6.1,-2.7,15.4,101.5,33.9,,,,,31.6,,,,,,30.6,34.2,6.393941645446219,510,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,4,44,1,935000,91.84494,90.105148,93.176971,89.3039863545027,86.040756,-15.125,-10,-11,7.0333333,-97,-100,-60.65801188730149,-10.933333,-73.40337327787951,-42.99879355292818,-31.00175825467608,-13.9,-10.9,4,22.7,99.3,24.5,,,,,16.7,,,,,,33.3,23.3,7.519120882833647,291,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,5,1,1,935000,87.171555,87.228874,86.430252,86.07924343274986,83.668266,-17.25,-2.5,-3.5,1.75,-99,-99.9201491,-49.20780881707844,-22.25,-72.32709563151317,-41.61881671342552,-33.42631173582068,-13,-9.699999999999999,18.4,20.1,83.7,26.9,,,,,27.8,,,,,,30.6,26.6,-44.24808143750404,277,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,6,1,0,935000,93.231735,94.27803,90.358452,91.89983014961658,91.565353,-6,-6,-8.5,3.25,-89,-100,-18.89396165936932,-20.25,-54.00482480420649,-18.68113336661317,-44.96625248280517,0,-4.3,35.4,13.7,80.59999999999999,28.5,,,,,23.3,,,,,,36.1,27.7,-47.935833061373,356,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,7,86,0,935000,94.035355,94.235512,91.540176,92.46940435019449,90.07235,-6.75,-4,-2.5,-1,-57,-100,-13.96461540824337,-18.32258,-59.64764996265161,-19.7614301073236,-53.52318905549858,-2,-6.9,17.6,15.3,84.90000000000001,30.8,,,,,28.1,,,,,,31,30.7,-36.86248328313915,428,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,8,80,1,935000,94.121887,95.36972,90.247948,93.20709759436927,91.5317,3.75,-3.5,-6,1.5,-21,-100,-19.19281872918896,-10.5,-62.99394779294262,-25.69104311731916,-44.16559754270299,-4.5,-4,13.8,16.3,79.8,31.5,,,,,31.4,,,,,,38.9,30.7,79.85069382243105,336,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,9,12,0,935000,96.486465,96.872971,93.622643,94.92695140236314,92.723763,-2.75,-4,-2,-7.1111112,61,-100,-.8708741568196816,-16.74074,-57.79419212083872,-9.109779253897131,-16.05245197843467,-9.199999999999999,-3.4,-25.7,-5.6,86.2,32.8,,,,,32.4,,,,,,29.2,33,51.01844012984901,572,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,10,33,0,935000,97.318962,97.92202,95.227257,96.55161269040896,93.088844,.75,2,-.5,5.5483871,69,-98.1654436,7.078024505939171,-15.064516,-61.32769350078441,25.62210115682502,5.779112669398432,-6.6,-2.9,21.4,19.3,88.8,35.2,,,,,31.3,,,,,,38.9,34.8,-11.99088102815215,487,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,11,177,2,935000,96.083595,97.879601,92.687851,96.32054444303181,93.237762,.625,-1,-3,-.5,107,61.2518629,8.264153283494823,-3.5,-30.26365583847056,16.80812709509465,9.937213400052373,-10.4,12.8,24,15,82.59999999999999,38.4,,,,,38,,,,,,36.7,38.5,-27.02848086441921,579,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,12,164,1,935000,98.122879,98.313423,95.375923,95.90267413657325,94.495789,-8,-4.5,-6.5,4.1290321,58,-100,-23.09820204949511,-8.2580643,-12.90165031863432,-4.16871988950584,-11.84840717588841,-5.1,4,22.4,11.3,90.8,38.5,,,,,40.8,,,,,,33.3,38.8,-7.149217142866377,504,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
