prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,入院中,宿泊療養,自宅療養,調整中,軽症中等症
Aomori,22049,0,1,-8,86.98243127809545,1263000,90.92075,,,,,,,,,,,,,,0,0,29,,,5,21,0,0,,,,,
Aomori,22056,0,0,-10,86.98243127809545,1263000,90.92075,,,,,,,,,,,,,,0,0,29,,,2,24,1,0,,,,,
Aomori,22063,0,0,-1,86.98243127809545,1263000,90.92075,,,,,,,,,,,,,,0,0,29,,,1,25,1,0,,,,,
Aomori,22070,0,0,-.25,93.40851061570902,1263000,93.98314000000002,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,
Aomori,22077,0,0,2,93.40851061570902,1263000,93.98314000000002,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,
Aomori,22084,0,0,2,93.40851061570902,1263000,93.98314000000002,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,
Aomori,22091,0,0,1.25,93.40851061570902,1263000,93.98314000000002,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,
Aomori,22098,0,0,-.5,93.72800775310972,1263000,94.31546857142858,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,
Aomori,22105,3,0,2,93.85580660807001,1263000,94.44840000000001,,,,,,,,,,,,,,0,0,29,,,2,26,1,0,,,,,
Aomori,22112,1,0,4.5,93.85580660807001,1263000,94.44840000000001,,,,,,,,,,,,,,0,0,29,,,4,25,1,0,,,,,
Aomori,22119,0,0,9.25,93.85580660807001,1263000,94.44840000000001,,,,,,,,,,,,,,0,0,29,,,4,26,1,0,,,,,
Aomori,22126,1,0,6.25,94.10543868014055,1263000,94.88820000000001,,,,,,,,,,,,,,0,0,29,,,2,29,1,0,,,,,
Aomori,22133,0,0,7.5,94.7295188603169,1263000,95.9877,,,,,,,,,,,,,,0,0,29,,,2,29,1,0,,,,,
Aomori,22140,1,0,18.25,94.7295188603169,1263000,95.9877,,,,,,,,,,,,,,0,0,29,,,1,31,1,0,,,,,
Aomori,22147,0,0,-5,94.7295188603169,1263000,95.9877,,,,,,,,,,,,,,0,0,29,,,0,32,1,0,,,,,
Aomori,22154,2,0,-8.75,94.7295188603169,1263000,95.9877,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,
Aomori,22161,0,0,-6.6666665,96.05340891763601,1263000,96.93844285714286,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,
Aomori,22168,0,0,-2.75,96.2740572605225,1263000,97.09690000000001,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,
Aomori,22175,0,0,8.75,96.2740572605225,1263000,97.09690000000001,,,,,,,,,,,,,,0,0,31,,,2,32,1,0,,,,,
Aomori,22182,0,0,10,96.2740572605225,1263000,97.09690000000001,,,,,,,,,,,,,,0,0,31,,,0,34,1,0,,,,,
Aomori,22189,2,0,9.75,96.93107425735109,1263000,98.00756857142856,,,,,,,,,,,,,,0,0,31,,,2,34,1,0,,,,,
Aomori,22196,0,0,10.5,97.42383700497251,1263000,98.69056999999999,,,,,,,,,,,,,,0,0,31,,,1,35,1,0,,,,,
Aomori,22203,67,0,11.5,97.42383700497251,1263000,98.69056999999999,,,,,,,,,,,,,,1,0,31,,,67,36,1,1,,,,,
Aomori,22210,74,0,9,97.42383700497251,1263000,98.69056999999999,,,,,,,,,,,,,,3,2,31,,,114,60,1,3,,,,,
Aomori,22217,58,3,11.5,97.37131319237997,1263000,98.59188571428571,,,,,,,,,,,,,,3,2,31,,,89,143,4,3,,,,,
Aomori,22224,37,0,2.5,97.05617031682469,1263000,97.99978,,,,,,,,,,,,,,3,3,31,,,73,196,4,3,,,,,
Aomori,22231,5,2,-.25,97.05617031682469,1263000,97.99978,,,,,,,,,,,,,,2,2,31,,,35,237,6,2,,,,,
Aomori,22238,2,0,.25,97.05617031682469,1263000,97.99978,,,,,,,,,,,,,,2,2,31,,,19,255,6,2,,,,,
Aomori,22245,7,0,-4,97.05617031682469,1263000,97.99978,,,,,,,,,,,,,,2,2,31,,,16,265,6,2,,,,,
Aomori,22252,43,0,-5,96.58854763401152,1263000,98.14613714285714,,,,,,,,,,,,,,2,2,31,,,51,273,6,2,,,,,
Aomori,22259,43,0,-5.75,96.51061052020931,1263000,98.17053,,,,,,,,,,,,,,2,2,31,,,59,308,6,2,,,,,
Aomori,22266,17,0,-10,96.51061052020931,1263000,98.17053,,,,,,,,,,,,,,2,2,31,,,39,345,6,2,,,,,
Aomori,22273,38,1,-8,96.51061052020931,1263000,98.17053,,,,,,,,,,,,,,1,2,31,,,44,377,7,1,,,,,
Aomori,22280,78,1,-27.25,96.41798675374692,1263000,97.66082142857142,,,,,,,,,,,,,,2,2,31,,,103,395,8,2,,,,,
Aomori,22287,55,0,-20.25,96.29448839846371,1263000,96.98121000000002,,,,,,,,,,,,,,2,2,31,,,80,473,8,2,,,,,
Aomori,22294,82,0,-18,96.29448839846371,1263000,96.98121000000002,,,,,,,,,,,,,,1,2,31,,,102,533,8,1,,,,,
Aomori,22301,34,1,-19,96.29448839846371,1263000,96.98121000000002,,,,,,,,,,,,,,4,3,31,,,69,599,9,4,,,,,
Aomori,22308,40,4,-15.25,96.29448839846371,1263000,96.98121000000002,,,,,,,,,,,,,,2,2,31,,,58,646,13,2,,,,,
Aomori,22315,27,0,-19.75,95.60807403051589,1263000,96.94831999999998,,,,,,,,,,,,,,1,1,31,,,59,672,13,1,,,,,
Aomori,22322,61,4,-15,95.60807403051589,1263000,96.94831999999998,,,,,,,,,,,,,,0,1,31,,,79,709,17,0,,,,,
Aomori,22329,7,2,-19,95.60807403051589,1263000,96.94831999999998,,,,,,,,,,,,,,1,1,31,,,60,733,19,1,,,,,
Aomori,22336,4,1,-14.75,95.60807403051589,1263000,96.94831999999998,,,,,,,,,,,,,,1,0,31,,,27,769,20,1,,,,,
Aomori,22343,4,0,-13.25,97.51509561178489,1263000,98.61476000000002,,,,,,,,,,,,,,0,1,31,,,24,776,20,0,,,,,
Aomori,22350,39,0,-12.25,97.51509561178489,1263000,98.61476000000002,,,,,,,,,,,,,,0,0,31,,,43,796,20,0,,,,,
Aomori,22357,37,0,-8.5,97.51509561178489,1263000,98.61476000000002,,,,,,,,,,,,,,0,0,31,,,67,809,20,0,,,,,
Aomori,22364,48,0,-5.75,97.51509561178489,1263000,98.61476000000002,,,,,,,,,,,,,,1,0,31,,,64,860,20,1,,,,,
Aomori,22371,136,0,-5.5,97.57755104880012,1263000,97.89571428571431,,,,,,,,,,,,,,0,0,31,,,164,896,20,0,,,,,
Aomori,22378,83,0,-7,97.62439262656152,1263000,97.35643000000002,,,,,,,,,,,,,,0,0,31,,,173,970,20,0,,,,,
Aomori,22385,142,0,-3.25,97.62439262656152,1263000,97.35643000000002,1017,1017,0,,,,,,,.076071508,.076071508,,,0,0,31,,,175,1100,20,0,,,,,
Aomori,22392,177,2,10,97.62439262656152,1263000,97.35643000000002,2211,2211,0,28342,18443,9899,.010722455,.01045223,.01126507,.029538289,.029538289,,,0,0,31,,,258,1202,22,0,,,,,
Aomori,22399,138,1,3.75,96.7821792638547,1263000,96.93696428571427,4345,4345,0,38446,26937,11509,.010611882,.010441014,.011034537,.020310856,.020310856,,,3,0,31,,,279,1318,23,3,,,,,
Aomori,22406,161,3,2.25,94.67664585708765,1263000,95.88829999999999,6025,5813,212,43071,30210,12861,.010517492,.010254356,.01119211,.017661009,.017518481,.022732146,,4,3,31,,,284,1471,26,4,,,,,
Aomori,22413,171,1,-.5,94.67664585708765,1263000,95.88829999999999,16303,14667,1636,51928,34493,17435,.010120135,.0099475468,.010479849,.01661454,.016060313,.024057409,,4,5,31,,,303,1622,27,4,,,,,
Aomori,22420,206,1,-5,94.67664585708765,1263000,95.88829999999999,35397,31860,3537,66790,40638,26152,.010373716,.010248118,.010575113,.015127964,.014707511,.020374542,,5,3,31,,,300,1830,28,5,,,,,
Aomori,22427,183,2,-2,94.67664585708765,1263000,95.88829999999999,71899,65360,6539,76307,47256,29051,.010366556,.010606993,.009997908,.014429703,.014021569,.020350557,,1,4,31,,,282,2029,30,1,,,,,
Aomori,22434,76,0,2.75,96.62711746177384,1263000,96.70568857142857,112266,98633,13633,86880,52994,33886,.010524939,.010930315,.0099479528,.012474,.012177108,.015145607,,4,1,31,,,174,2213,30,4,,,,,
Aomori,22441,31,0,5.5,96.95219606255486,1263000,96.84191999999999,173630,139989,33641,93434,54745,38689,.01025857,.010514087,.0099175274,.011910886,.011313373,.015265973,,2,4,31,,,84,2334,30,2,,,,,
Aomori,22448,5,1,2.5,96.95219606255486,1263000,96.84191999999999,243593,174320,69273,102613,57799,44814,.010457655,.010523918,.010373414,.011184358,.010287184,.014329076,,0,1,31,,,30,2392,31,0,,,,,
Aomori,22455,24,0,2.75,96.95219606255486,1263000,96.84191999999999,332163,223178,108985,109811,60309,49502,.010503792,.010463223,.010553645,.011175084,.010423236,.013111845,,0,0,31,,,34,2412,31,0,,,,,
Aomori,22462,43,0,3.5,96.95219606255485,1263000,96.80797714285714,412964,265196,147768,114688,62375,52313,.010460081,.010434322,.010490961,.010822306,.010341482,.011807564,,0,0,31,,,63,2426,31,0,,,,,
Aomori,22469,19,0,1.25,,1263000,96.78251999999999,516586,331928,184658,119037,64273,54764,.010398506,.010387057,.010411975,.010583657,.010566177,.010615225,,0,0,31,,,38,2470,31,0,,,,,
Aomori,22476,40,0,3,,1263000,96.78251999999999,630823,401249,229574,125082,66819,58263,.010556836,.01049238,.010631738,.010838368,.011062303,.010468001,,1,0,31,,,42,2506,31,1,,,,,
Aomori,22483,37,0,13.75,,1263000,96.78251999999999,710813,433269,277544,126238,67229,59009,.010449264,.010411714,.010492377,.010827989,.010888028,.010735577,,0,0,31,,,59,2526,31,0,,,,,
Aomori,22490,96,1,-.25,,1263000,96.78096571428571,830699,476674,354025,127635,67672,59963,.010381796,.010359813,.010406719,.011063073,.010876851,.01132412,,0,0,31,,,113,2567,32,0,,,,,
Aomori,22497,160,0,4.75,,1263000,96.77164000000002,830699,476674,354025,127635,67672,59963,.010381796,.010359813,.010406719,.011063073,.010876851,.01132412,,0,0,31,,,210,2630,32,0,,,,,
Aomori,22504,268,0,9.25,,1263000,96.77164000000002,949943,532348,417595,127635,67672,59963,.010381796,.010359813,.010406719,.011175338,.010944002,.011484818,,0,0,31,,,363,2745,32,0,,,,,
Aomori,22511,462,1,4.625,,1263000,96.77164000000002,1071192,593259,477933,127635,67672,59963,.010381796,.010359813,.010406719,.010725047,.010548509,.010952577,,0,0,31,,,552,2956,33,0,,,,,
Chiba,21937,0,0,,100.0000005111151,6255000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21944,1,0,,99.88306783496338,6255000,101.6570571428572,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21951,2,0,,99.59073614458408,6255000,100.7227,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21958,1,0,-7.125,99.59073614458408,6255000,100.7227,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21965,6,0,1.25,99.59073614458408,6255000,100.7227,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21972,4,0,-3.5,98.84573818426092,6255000,100.1425685714286,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21979,7,0,-13.75,94.37575042232199,6255000,96.66178000000001,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21986,10,0,-1.25,94.37575042232199,6255000,96.66178000000001,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Chiba,21993,13,0,4.5,94.37575042232199,6255000,96.66178000000001,,,,,,,,,,,,,,0,,,,,27,15,0,0,,,,,
Chiba,22000,114,1,-3.5,94.37575042232199,6255000,96.66178000000001,,,,,,,,,,,,,,0,,,,,140,19,1,0,,,,,
Chiba,22007,104,0,-10.75,88.43840608653274,6255000,92.11047285714285,,,,,,,,,,,,,,0,,,,,205,32,1,0,,,,,
Chiba,22014,208,4,-19.75,86.06346835221703,6255000,90.28994999999999,,,,,,,,,,,,,,0,,,,,412,39,4,0,,,,,
Chiba,22021,215,6,-22.75,86.06346835221703,6255000,90.28994999999999,,,,,,,,,,,,,,0,,,,,582,71,8,0,,,,,
Chiba,22028,121,15,-28,86.06346835221703,6255000,90.28994999999999,,,,,,,,,,,,,,0,,,,,670,97,19,0,,,,,
Chiba,22035,45,8,-26.75,85.05784620076263,6255000,89.05299857142856,,,,,,,,,,,,,,0,,,,,697,105,26,0,,,,,
Chiba,22042,19,6,-31.25,83.71701666549006,6255000,87.40373,,,,,,,,,,,,,,12,,,,,217,467,40,12,,,,,
Chiba,22049,18,2,-22.25,83.71701666549006,6255000,87.40373,,,,,,,,,,,,,,11,12,82,,,203,650,42,11,,,,,
Chiba,22056,6,2,-31,83.71701666549006,6255000,87.40373,,,,,,,,,,,,,,6,10,82,,,95,765,44,6,,,,,
Chiba,22063,4,1,-17.75,83.71701666549006,6255000,87.40373,,,,,,,,,,,,,,4,6,82,,,57,807,45,4,,,,,
Chiba,22070,6,0,-13.5,91.49684943586341,6255000,94.57018000000001,,,,,,,,,,,,,,4,4,82,,,23,839,45,4,,,,,
Chiba,22077,12,0,-15,91.49684943586341,6255000,94.57018000000001,,,,,,,,,,,,,,3,4,82,,,28,846,45,3,,,,,
Chiba,22084,5,0,-10.5,91.49684943586341,6255000,94.57018000000001,,,,,,,,,,,,,,2,3,82,,,23,856,45,2,,,,,
Chiba,22091,25,0,-11.75,91.49684943586341,6255000,94.57018000000001,,,,,,,,,,,,,,2,2,82,,,36,868,45,2,,,,,
Chiba,22098,59,0,-15,91.94093897929092,6255000,94.4566442857143,,,,,,,,,,,,,,1,2,82,,,72,893,45,1,,,,,
Chiba,22105,107,1,-14.25,92.11857479666195,6255000,94.41123000000002,,,,,,,,,,,,,,0,1,82,,,152,921,46,0,,,,,
Chiba,22112,179,0,-15.75,92.11857479666195,6255000,94.41123000000002,,,,,,,,,,,,,,2,0,82,,,250,1004,46,2,,,,,
Chiba,22119,175,0,-13.5,92.11857479666195,6255000,94.41123000000002,,,,,,,,,,,,,,6,2,82,,,320,1109,46,6,,,,,
Chiba,22126,304,3,-12.5,92.31087297059308,6255000,94.70614142857143,,,,,,,,,,,,,,7,5,82,,,453,1282,49,7,,,,,
Chiba,22133,380,5,-11,92.79161840542089,6255000,95.44341999999999,,,,,,,,,,,,,,6,6,101,,,611,1499,54,6,,,,,
Chiba,22140,298,2,-12,92.79161840542089,6255000,95.44341999999999,,,,,,,,,,,,,,6,5,101,,,522,1885,56,6,,,,,
Chiba,22147,312,3,-15,92.79161840542089,6255000,95.44341999999999,,,,,,,,,,,,,,9,8,101,,,501,2214,59,9,,,,,
Chiba,22154,259,3,-13.5,92.79161840542089,6255000,95.44341999999999,,,,,,,,,,,,,,10,9,101,,,432,2539,62,10,,,,,
Chiba,22161,178,2,-13.75,94.23159572584204,6255000,97.01025999999999,,,,,,,,,,,,,,10,9,101,,,321,2826,64,10,,,,,
Chiba,22168,193,3,-12,94.47159194591224,6255000,97.27139999999999,,,,,,,,,,,,,,8,8,101,,,316,3022,67,8,,,,,
Chiba,22175,233,1,-8.5,94.47159194591224,6255000,97.27139999999999,,,,,,,,,,,,,,6,7,101,,,353,3216,68,6,,,,,
Chiba,22182,168,2,-19.25,94.47159194591224,6255000,97.27139999999999,,,,,,,,,,,,,,8,6,101,,,321,3414,70,8,,,,,
Chiba,22189,241,2,-9,95.39860322936453,6255000,97.89212571428571,,,,,,,,,,,,,,9,6,101,,,329,3646,72,9,,,,,
Chiba,22196,263,1,-15.75,96.09386169195373,6255000,98.35767,,,,,,,,,,,,,,13,10,101,,,349,3889,73,13,,,,,
Chiba,22203,220,3,-11,96.09386169195373,6255000,98.35767,,,,,,,,,,,,,,10,12,101,,,347,4107,76,10,,,,,
Chiba,22210,281,1,-7.75,96.09386169195373,6255000,98.35767,,,,,,,,,,,,,,10,9,101,,,398,4336,77,10,,,,,
Chiba,22217,247,4,-7.75,96.07296268652956,6255000,98.38780857142856,,,,,,,,,,,,,,9,11,101,,,371,4606,81,9,,,,,
Chiba,22224,296,1,-10.5,95.94756865398462,6255000,98.56863999999999,,,,,,,,,,,,,,9,10,101,,,438,4834,82,9,,,,,
Chiba,22231,427,2,-9.5,95.94756865398462,6255000,98.56863999999999,,,,,,,,,,,,,,7,6,101,,,573,5124,84,7,,,,,
Chiba,22238,607,2,-9.25,95.94756865398462,6255000,98.56863999999999,,,,,,,,,,,,,,9,8,101,,,829,5473,86,9,,,,,
Chiba,22245,551,0,-11.5,95.94756865398462,6255000,98.56863999999999,,,,,,,,,,,,,,10,9,101,,,876,5977,86,10,,,,,
Chiba,22252,527,6,-11.5,95.36195052274404,6255000,98.09369714285715,,,,,,,,,,,,,,14,10,101,,,832,6542,92,14,,,,,
Chiba,22259,720,6,-12.25,95.26434750087061,6255000,98.01454,,,,,,,,,,,,,,15,15,101,,,991,7100,97,15,,,,,
Chiba,22266,868,8,-12.25,95.26434750087061,6255000,98.01454,,,,,,,,,,,,,,17,13,101,,,1228,7721,106,17,,,,,
Chiba,22273,1162,8,-12,95.26434750087061,6255000,98.01454,,,,,,,,,,,,,,20,18,101,,,1801,8303,114,20,,,,,
Chiba,22280,1467,10,-26.25,94.88114617637162,6255000,97.42836999999999,,,,,,,,,,,,,,17,16,94,,,2543,9016,124,17,,,,,
Chiba,22287,2564,15,-20.5,94.3702110770396,6255000,96.64680999999999,,,,,,,,,,,,,0,31,22,94,,,4144,9935,139,31,,,,,
Chiba,22294,3117,30,-21.75,94.3702110770396,6255000,96.64680999999999,,,,,,,,,,,,,0,43,31,94,,,5884,11265,169,43,,,,,
Chiba,22301,2940,42,-23.25,94.3702110770396,6255000,96.64680999999999,,,,,,,,,,,,,0,51,45,93,,,6616,13419,211,51,,,,,
Chiba,22308,2076,39,-22.75,94.3702110770396,6255000,96.64680999999999,,,,,,,,,,,,,0,48,54,88,,,5803,16263,250,48,,,,,
Chiba,22315,1428,50,-20.5,94.34257650745727,6255000,96.75018999999999,,,,,,,,,,,,,0,42,46,88,,,4219,19217,300,42,,,,,
Chiba,22322,851,48,-18.5,94.34257650745727,6255000,96.75018999999999,,,,,,,,,,,,,0,30,44,93,,,2799,21437,348,30,,,,,
Chiba,22329,994,47,-19,94.34257650745727,6255000,96.75018999999999,,,,,,,,,,,,,0,21,24,93,,,2074,23108,395,21,,,,,
Chiba,22336,820,58,-17.5,94.34257650745727,6255000,96.75018999999999,,,,,,,,,,,,,0,25,21,92,,,1699,24243,453,25,,,,,
Chiba,22343,843,27,-18.5,96.14431348315972,6255000,98.71168,,,,,,,,,,,,,.027027027027027,22,28,92,,,1335,25422,480,22,,,,,
Chiba,22350,723,28,-16.25,96.14431348315972,6255000,98.71168,,,,,,,,,,,,,.1875,21,22,92,,,1185,26266,508,21,,,,,
Chiba,22357,680,32,-12.5,96.14431348315972,6255000,98.71168,,,,,,,,,,,,,0,19,21,92,,,1080,27019,540,19,,,,,
Chiba,22364,697,20,-6.75,96.14431348315972,6255000,98.71168,,,,,,,,,,,,,.037037037037037,23,22,92,,,1097,27680,560,23,,,,,
Chiba,22371,716,15,-7.5,96.21830435386455,6255000,98.59236571428572,,,,,,,,,,,,,.1216216216216216,19,23,92,,,1129,28349,575,19,,,,,
Chiba,22378,614,11,-12.75,96.27379750689319,6255000,98.50288,,,,,,,,,,,,,.0909090909090909,15,14,92,,,1004,29156,586,15,,,,,
Chiba,22385,861,14,-13.75,96.27379750689319,6255000,98.50288,32,32,0,,,,,,,.002393597,.002393597,,.3007518796992481,12,15,92,,,1162,29846,600,12,,,,,
Chiba,22392,896,16,-10,96.27379750689319,6255000,98.50288,595,595,0,107186,70266,36920,.040551022,.039821956,.04201499,.0079490198,.0079490198,,.422360248447205,16,10,92,,,1198,30689,616,16,,,,,
Chiba,22399,982,8,-12,95.39932914820845,6255000,97.97167428571429,3596,3596,0,145235,102528,42707,.04008783,.039740738,.040946387,.016809629,.016809629,,.5600000000000001,18,18,92,,,1377,31485,624,18,,,,,
Chiba,22406,915,17,-14.5,93.21315825149658,6255000,96.64365999999998,5678,5642,36,160846,115257,45589,.039276924,.039122354,.039673209,.016643852,.017003143,.0038601758,.6947368421052632,17,19,92,,,1372,32389,641,17,,,,,
Chiba,22413,1086,14,-13.5,93.21315825149658,6255000,96.64365999999998,25986,25425,561,202614,136902,65712,.039487001,.039481606,.03949824,.026482575,.027840285,.0082495147,.8333333333333334,20,17,94,,,1498,33333,655,20,,,,,
Chiba,22420,840,11,-18,93.21315825149658,6255000,96.64365999999998,77135,73865,3270,257328,160839,96489,.039967775,.040560488,.039017361,.032965943,.034098253,.018836513,.7707317073170732,25,21,94,,,1235,34426,666,25,,,,,
Chiba,22427,731,11,-10.5,93.21315825149658,6255000,96.64365999999998,195657,188929,6728,295847,182851,112996,.040191788,.041042391,.038887598,.039267201,.040530615,.020938758,.7245508982035929,19,26,94,,,1034,35346,677,19,,,,,
Chiba,22434,693,13,-10.5,95.47648336374461,6255000,97.68689714285713,372088,345142,26946,334840,202019,132821,.040563654,.041667569,.038992416,.041343112,.042610802,.02993571,.8115942028985508,22,17,94,,,973,36087,690,22,,,,,
Chiba,22441,652,4,-10,95.85370421578594,6255000,97.86077,672747,592233,80514,378605,220375,158230,.041568872,.042324264,.040560637,.046149928,.047861997,.036536507,,21,21,101,,,939,36771,694,21,,,,,
Chiba,22448,771,7,-12.5,95.85370421578594,6255000,97.86077,1013906,805128,208778,410093,234137,175956,.041794032,.042631164,.040729783,.046552602,.047513194,.043185595,,16,21,101,,,967,37465,701,16,,,,,
Chiba,22455,761,3,-11.25,95.85370421578594,6255000,97.86077,1366988,999476,367512,438976,246606,192370,.041989531,.042784549,.041012581,.045990087,.046679214,.044214897,,17,17,101,,,1047,38183,704,17,,,,,
Chiba,22462,955,6,-21,95.85370421578595,6255000,98.02910142857142,1741557,1181816,559741,460088,253947,206141,.041962173,.042481199,.04133996,.045639966,.046085648,.044726718,,17,17,101,,,1216,38963,710,17,,,,,
Chiba,22469,1155,7,-12.5,,6255000,98.15535,2177782,1414208,763574,480861,262092,218769,.042005729,.042356271,.041593336,.044617735,.04501811,.043894712,,16,16,101,,,1417,39910,717,16,,,,,
Chiba,22476,1530,8,-12,,6255000,98.15535,2616655,1644566,972089,496056,267056,229000,.041866787,.041934974,.04178755,.044957571,.045340143,.04432483,,17,16,101,,,1896,40953,725,17,,,,,
Chiba,22483,1992,3,-12.25,,6255000,98.15535,2940980,1794889,1146091,503873,269512,234361,.041707743,.041739158,.041671675,.044800673,.045105468,.044331525,,21,18,101,,,2545,42293,728,21,,,,,
Chiba,22490,4378,6,-16,,6255000,97.92179714285714,3414128,2000917,1413211,510380,270761,239619,.041514173,.04145043,.041586436,.045468632,.045657359,.045204069,,32,23,101,,,4805,44405,734,32,,,,,
Chiba,22497,6467,2,-18,,6255000,96.52048000000001,3414128,2000917,1413211,510380,270761,239619,.041514173,.04145043,.041586436,.045468632,.045657359,.045204069,,55,41,127,,,7731,47946,736,55,,,,,
Chiba,22504,7534,20,-22,,6255000,96.52048000000001,3935173,2245123,1690050,510380,270761,239619,.041514173,.04145043,.041586436,.046294238,.046155203,.046480242,,73,59,134,,,10283,52912,756,73,,,,,
Chiba,22511,10799,35,-23,,6255000,96.52048000000001,4689973,2644328,2045645,510380,270761,239619,.041514173,.04145043,.041586436,.046957202,.047017772,.046879131,,103,114,138,,,11979,58975,783,103,,,,,
Ehime,21937,0,0,,100.0000001379209,1352000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21944,0,0,,99.92042543055253,1352000,101.3887514285714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21951,0,0,,99.72148866213152,1352000,99.78363,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21958,0,0,-8,99.72148866213152,1352000,99.78363,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21965,0,0,2,99.72148866213152,1352000,99.78363,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21972,0,0,1.25,99.2173114343769,1352000,99.58076714285714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21979,2,0,-7.25,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21986,0,0,-3,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Ehime,21993,1,0,4.75,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,1,1,0,0,,,,,
Ehime,22000,1,0,5.5,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,2,2,0,0,,,,,
Ehime,22007,17,1,0,91.02574333153611,1352000,94.93053285714286,,,,,,,,,,,,,,0,,,,,8,3,1,0,,,,,
Ehime,22014,9,1,-4,88.95914143701096,1352000,93.55731000000002,,,,,,,,,,,,,,0,,,,,24,4,2,0,,,,,
Ehime,22021,15,1,-16.75,88.95914143701096,1352000,93.55731000000002,,,,,,,,,,,,,,0,,,,,34,8,3,0,,,,,
Ehime,22028,2,0,-21.25,88.95914143701096,1352000,93.55731000000002,,,,,,,,,,,,,,0,,,,,20,24,3,0,,,,,
Ehime,22035,1,0,-19.25,87.43379183270979,1352000,92.98275428571428,,,,,,,,,,,,,,0,,,,,14,31,3,0,,,,,
Ehime,22042,0,0,-20.75,85.39999236030827,1352000,92.21668,,,,,,,,,,,,,,2,,,,,7,38,3,2,,,,,
Ehime,22049,23,0,-14,85.39999236030827,1352000,92.21668,,,,,,,,,,,,,,2,0,15,,,25,43,3,2,,,,,
Ehime,22056,9,1,-12.75,85.39999236030827,1352000,92.21668,,,,,,,,,,,,,,0,0,15,,,31,45,4,0,,,,,
Ehime,22063,2,0,-10.5,85.39999236030827,1352000,92.21668,,,,,,,,,,,,,,1,1,15,,,28,50,4,1,,,,,
Ehime,22070,0,0,-9.75,91.82542570339363,1352000,97.99154999999999,,,,,,,,,,,,,,1,1,15,,,18,60,4,1,,,,,
Ehime,22077,0,0,-13.25,91.82542570339363,1352000,97.99154999999999,,,,,,,,,,,,,,0,0,15,,,9,69,4,0,,,,,
Ehime,22084,0,0,-6,91.82542570339363,1352000,97.99154999999999,,,,,,,,,,,,,,0,0,15,,,4,74,4,0,,,,,
Ehime,22091,0,0,-5.25,91.82542570339363,1352000,97.99154999999999,,,,,,,,,,,,,,0,0,15,,,1,77,4,0,,,,,
Ehime,22098,0,1,-7.5,92.54181962159907,1352000,96.90059999999998,,,,,,,,,,,,,,0,1,15,,,0,77,5,0,,,,,
Ehime,22105,0,0,-16,92.82837718888126,1352000,96.46421999999998,,,,,,,,,,,,,,0,0,15,,,0,77,5,0,,,,,
Ehime,22112,0,0,-6.25,92.82837718888126,1352000,96.46421999999998,,,,,,,,,,,,,,0,0,15,,,0,77,5,0,,,,,
Ehime,22119,3,0,-2.5,92.82837718888126,1352000,96.46421999999998,,,,,,,,,,,,,,0,0,15,,,3,77,5,0,,,,,
Ehime,22126,10,0,-4.75,93.00859033191531,1352000,96.5492057142857,,,,,,,,,,,,,,0,0,15,,,8,82,5,0,,,,,
Ehime,22133,7,0,-1.75,93.45912318950046,1352000,96.76167,,,,,,,,,,,,,,1,1,15,,,11,86,5,1,,,,,
