prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_cum_third,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild,week
Gunma,22301,314,6,-19,95.67438333216582,1952000,96.97351000000002,,,,,,,,,,,,,,,11,,,,,453,3085,66,11,,,,,,
Gunma,22308,263,3,-18.25,95.67438333216582,1952000,96.97351000000002,,,,,,,,,,,,,,,12,,,,,356,3442,69,12,,,,,,
Gunma,22315,247,7,-16.75,94.9286196328235,1952000,100.8334,,,,,,,,,,,,,,,12,,,,,379,3659,76,12,,,,,,
Gunma,22322,151,3,-15.75,94.9286196328235,1952000,100.8334,,,,,,,,,,,,,,,9,,,,,264,3922,79,9,,,,,,
Gunma,22329,110,4,-15,94.9286196328235,1952000,100.8334,,,,,,,,,,,,,,,6,,,,,185,4107,83,6,,,,,,
Gunma,22336,127,1,-12.25,94.9286196328235,1952000,100.8334,,,,,,,,,,,,,,,3,,,,,178,4240,84,3,,,,,,
Gunma,22343,99,3,-11.5,97.10939642707299,1952000,100.9191,,,,,,,,,,,,,,,4,,,,,174,4340,87,4,,,,,,
Gunma,22350,92,3,-12,97.10939642707299,1952000,100.9191,,,,,,,,,,,,,,,3,,,,,128,4475,90,3,,,,,,
Gunma,22357,126,4,-7.75,97.10939642707299,1952000,100.9191,,,,,,,,,,,,,,,3,,,,,166,4559,94,3,,,,,,
Gunma,22364,124,5,-4.75,97.10939642707299,1952000,100.9191,,,,,,,,,,,,,,,2,,,,,167,4677,99,2,,,,,,
Gunma,22371,168,0,2,97.56509195017016,1952000,98.90990571428571,,,,,,,,,,,,,,,4,,,,,223,4789,99,4,,,,,,
Gunma,22378,150,2,-5.5,97.906863592493,1952000,97.40300999999999,,,,,,,,,,,,,,,6,,,,,219,4941,101,6,,,,,,
Gunma,22385,220,1,-8.75,97.906863592493,1952000,97.40300999999999,136,136,0,,,,,,,,.010172788,.010172788,,,7,,,,,288,5091,102,7,,,,,,
Gunma,22392,243,1,-4.75,97.906863592493,1952000,97.40300999999999,2044,2044,0,44061,28812,15249,,.016669327,.016328668,.017353375,.02730722,.02730722,,,3,,,,,312,5309,103,3,,,,,,
Gunma,22399,451,1,-3.25,96.60754018715379,1952000,97.26073285714286,4131,4131,0,60811,43152,17659,,.01678508,.016726088,.016931001,.019310506,.019310506,,,4,,,,,521,5550,104,4,,,,,,
Gunma,22406,529,2,-5.25,93.35923167380578,1952000,96.90504,5212,5170,42,66539,47455,19084,,.016248133,.016107926,.016607592,.015277872,.01558069,.0045035384,,14,,,,,700,5899,106,14,,,,,,
Gunma,22413,498,9,-9.75,93.35923167380578,1952000,96.90504,18385,16846,1539,81215,54321,26894,,.015827814,.015665807,.016165474,.018736325,.018446309,.022631021,,16,,,,,725,6363,115,16,,,,,,
Gunma,22420,379,12,-13.5,93.35923167380578,1952000,96.90504,43659,40045,3614,102904,63057,39847,,.015982885,.015901756,.016112974,.018658977,.018485948,.020818092,,18,,,,,604,6850,127,18,,,,,,
Gunma,22427,231,11,-8.5,93.35923167380578,1952000,96.90504,88733,83063,5670,119790,73969,45821,,.016273865,.016602943,.015769307,.017808188,.017819364,.017646071,,18,,,,,402,7273,138,18,,,,,,
Gunma,22434,105,6,-8.25,96.71022811210108,1952000,99.22064571428572,150695,136830,13865,133371,80590,52781,,.016157016,.016622147,.01549498,.016743889,.016892862,.015403348,,15,,,,,247,7526,144,15,,,,,,
Gunma,22441,62,4,-6.5,97.26872751848363,1952000,99.60657999999999,238923,204887,34036,147384,86669,60715,,.016182002,.016645271,.015563667,.016389934,.01655818,.015445221,,8,,,,,140,7692,148,8,,,,,,
Gunma,22448,24,1,-8.5,97.26872751848363,1952000,99.60657999999999,356653,283324,73329,158623,90271,68352,,.016165832,.01643635,.015821923,.016375409,.016719861,.015168057,,10,,,,,80,7774,149,10,,,,,,
Gunma,22455,23,3,-6.25,97.26872751848363,1952000,99.60657999999999,509626,380597,129029,169400,94374,75026,,.016203681,.01637328,.01599527,.017145537,.017775282,.015523313,,7,,,,,57,7817,152,7,,,,,,
Gunma,22462,25,0,-11.5,96.60163350250566,1952000,99.31922571428572,655238,456950,198288,176915,97079,79836,,.016135475,.016239736,.016010482,.017171439,.017819049,.01584442,,5,,,,,45,7854,152,5,,,,,,
Gunma,22469,37,2,-11.25,96.10131299052217,1952000,99.10370999999999,830202,552719,277483,183009,100123,82886,,.015986795,.016180718,.015758654,.017008927,.017594557,.01595135,,3,,,,,47,7887,154,3,,,,,,
Gunma,22476,55,0,-7,96.10131299052217,1952000,99.10370999999999,1010618,645356,365262,186165,100666,85499,,.0157122,.015807269,.01560172,.017363744,.017792251,.016655035,,0,,,,,74,7915,154,0,,,,,,
Gunma,22483,156,1,-1.75,96.10131299052217,1952000,99.10370999999999,1147807,717157,430650,191088,103301,87787,,.015817178,.015998162,.015609386,.017484827,.01802212,.016657814,,1,,,,,174,7970,155,1,,,,,,
Gunma,22490,597,0,-8.75,95.59908600021809,1952000,98.66690428571428,1330676,802959,527717,193603,104105,89498,,.015747616,.015937291,.015532586,.01772166,.018322093,.016879966,,2,,,,,615,8126,155,2,,,,,,
Gunma,22497,903,0,-7,92.58572405839348,1952000,96.04607,1330676,802959,527717,193603,104105,89498,,.015747616,.015937291,.015532586,.01772166,.018322093,.016879966,,10,,,,,1138,8508,155,10,,,,,,
Gunma,22504,1179,0,-10.25,92.58572405839348,1952000,96.04607,1511659,895220,616439,193603,104105,89498,,.015747616,.015937291,.015532586,.017783489,.018403919,.016953483,,21,,,,,1479,9345,155,21,,,,,,
Gunma,22511,1912,3,-14.75,92.58572405839348,1952000,96.04607,1815374,1041039,774335,193603,104105,89498,,.015747616,.015937291,.015532586,.018175986,.018510312,.017745089,,23,,,,,2301,10136,157,23,,,,,,
Gunma,22518,1764,1,-13.25,92.58572405839348,1952000,96.04607,1986417,1128382,858035,193603,104105,89498,,.015747616,.015937291,.015532586,.018185951,.018506538,.017780883,,23,,,,,2763,11745,159,23,,,,,,
Gunma,22525,940,3,-19.25,91.11213773435888,1952000,94.74316285714285,2120859,1197935,922924,193603,104105,89498,,.015747616,.015937291,.015532586,.017973628,.018228801,.017652882,,31,,,,,1601,13838,162,31,,,,,,
Gunma,22532,503,4,-15,90.52270320474507,1952000,94.22199999999999,2259608,1254091,1005517,193603,104105,89498,,.015747616,.015937291,.015532586,.017746061,.017714851,.017785138,,23,,,,,792,15140,166,23,,,,,,
Gunma,22539,242,2,-8.5,90.52270320474507,1952000,94.22199999999999,2407703,1308001,1099702,193603,104105,89498,,.015747616,.015937291,.015532586,.017584952,.017305557,.017929247,,16,,,,,365,15806,168,16,,,,,,
Gunma,22546,183,2,-5.25,90.52270320474507,1952000,94.22199999999999,2510773,1334958,1175815,193603,104105,89498,,.015747616,.015937291,.015532586,.017462362,.016981095,.018042933,,16,,,,,251,16101,170,16,,,,,,
Gunma,22553,78,2,-6.25,91.80396292379935,1952000,94.99730285714284,2616914,1377758,1239156,193603,104105,89498,,.015747616,.015937291,.015532586,.017196354,.016766276,.017701201,,9,,,,,145,16283,172,9,,,,,,
Gunma,22560,53,1,-3,93.51230921587174,1952000,96.03103999999999,,,,,,,,,,,,,,,5,,,,,91,16389,173,5,,,,,,
Gunma,22567,44,2,-7.25,93.51230921587174,1952000,96.03103999999999,2755865,1432992,1322873,193603,104105,89498,,.015747616,.015937291,.015532586,.016626388,.016339645,.016948579,,3,,,,,53,16469,175,3,,,,,,
Gunma,22574,44,1,.75,93.51230921587174,1952000,96.03103999999999,2783644,1431321,1352323,193603,104105,89498,,.015747616,.015937291,.015532586,.016276274,.016003076,.016575778,,2,,,,,48,16517,176,2,,,,,,
Gunma,22581,45,0,2.75,93.51230921587174,1952000,96.03103999999999,,,,,,,,,,,,,,,0,,,,,59,16551,176,0,,,,,,
Gunma,22588,23,0,6.25,96.82760762448574,1952000,97.0856,2838659,1441698,1396961,193603,104105,89498,,.015747616,.015937291,.015532586,.016029492,.015822973,.016248539,,0,,,,,48,16585,176,0,,,,,,
Gunma,22595,15,0,3.75,96.82760762448574,1952000,97.0856,,,,,,,,,,,,,,,0,,,,,25,16623,176,0,,,,,,
Gunma,22602,23,0,3,96.82760762448574,1952000,97.0856,,,,,,,,,,,,,,,1,,,,,27,16644,176,1,,,,,,
Gunma,22609,16,0,-1.5,96.82760762448574,1952000,97.0856,,,,,,,,,,,,,,,1,,,,,24,16663,176,1,,,,,,
Gunma,22616,89,0,-3.25,96.82760762448575,1952000,96.83683571428571,,,,,,,,,,,,,,,2,,,,,85,16692,176,2,,,,,,
Gunma,22623,76,0,-3.25,,1952000,96.73733000000001,2897475,1455933,1441542,193603,104105,89498,,.015747616,.015937291,.015532586,.015648762,.015637212,.015660442,,2,,,,,109,16743,176,2,,,,,,
Gunma,22630,157,0,-4.5,,1952000,96.73733000000001,2901395,1457057,1444338,193603,104105,89498,,.015747616,.015937291,.015532586,.015634455,.015626334,.015642654,,2,,,,,183,16826,176,2,,,,,,
Gunma,22637,104,0,-3.25,,1952000,96.73733000000001,,,,,,,,,,,,,,,1,,,,,162,16951,176,1,,,,,,
Gunma,22644,114,0,-11.5,,1952000,96.54717857142859,,,,,,,,,,,,,,,2,,,,,143,17084,176,2,,,,,,
Gunma,22651,377,2,-7,,1952000,96.07180000000001,2905343,1458513,1446830,193603,104105,89498,,.015747616,.015937291,.015532586,.015621411,.01561662,.015626242,,0,,,,,344,17258,178,0,,,,,,
Gunma,22658,1436,4,-11.5,,1952000,96.07180000000001,2932311,1471834,1460477,193603,104105,89498,,.015747616,.015937291,.015532586,.015584231,.015583341,.015585128,,1,,,,,1588,17446,182,1,,,,,,
Gunma,22665,3649,2,-10.75,,1952000,96.07180000000001,2934979,1473248,1461731,193603,104105,89498,,.015747616,.015937291,.015532586,.015578607,.015577465,.01557976,,4,,,,,3844,18840,184,4,,,,,,
Gunma,22672,6275,6,-14,,1952000,96.07180000000001,,,,,,,,,,,,,,,2,,,,,7633,21337,190,2,,,,,,
Gunma,22679,7075,13,-13.5,,1952000,96.09760857142855,2940680,1476462,1464218,193603,104105,89498,,.015747616,.015937291,.015532586,.015570107,.015570686,.015569523,,5,,,,,8560,26645,199,5,,,,,,
Hiroshima,21937,0,0,,100.0000005340809,2817000,102.2745,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21944,0,0,,99.8424451071259,2817000,101.6666142857143,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21951,0,0,,99.44855653973845,2817000,100.1469,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21958,0,0,-8.625,99.44855653973845,2817000,100.1469,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21965,0,0,1.5,99.44855653973845,2817000,100.1469,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21972,0,0,-1.25,98.94287969420482,2817000,99.61274857142857,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21979,1,0,-8.5,95.90881862100296,2817000,96.40783999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21986,0,0,-4.5,95.90881862100296,2817000,96.40783999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Hiroshima,21993,2,0,.25,95.90881862100296,2817000,96.40783999999998,,,,,,,,,,,,,,,0,,,,,2,1,0,0,,,,,,
Hiroshima,22000,3,0,-1,95.90881862100296,2817000,96.40783999999998,,,,,,,,,,,,,,,0,,,,,5,1,0,0,,,,,,
Hiroshima,22007,9,0,-3.5,89.01412531172159,2817000,91.95221857142859,,,,,,,,,,,,,,,0,,,,,15,1,0,0,,,,,,
Hiroshima,22014,47,0,-8,86.25624798800904,2817000,90.16997000000002,,,,,,,,,,,,,,,0,,,,,53,3,0,0,,,,,,
Hiroshima,22021,70,1,-21.25,86.25624798800904,2817000,90.16997000000002,,,,,,,,,,,,,,,0,,,,,121,11,0,0,,,,,,
Hiroshima,22028,16,1,-25.25,86.25624798800904,2817000,90.16997000000002,,,,,,,,,,,,,,,0,,,,,129,15,1,0,,,,,,
Hiroshima,22035,13,0,-26,84.53943062508931,2817000,89.63913714285715,,,,,,,,,,,,,,,0,,,,,125,35,2,0,,,,,,
Hiroshima,22042,4,0,-26.25,82.25034080786303,2817000,88.93136000000001,,,,,,,,,,,,,,,0,,,,,81,82,2,0,,,,,,
Hiroshima,22049,1,0,-20.25,82.25034080786303,2817000,88.93136000000001,,,,,,,,,,,,,,,1,2,35,,,50,113,2,1,,,,,,
Hiroshima,22056,1,1,-16,82.25034080786303,2817000,88.93136000000001,,,,,,,,,,,,,,,1,1,35,,,22,143,2,1,,,,,,
Hiroshima,22063,0,0,-14.75,82.25034080786303,2817000,88.93136000000001,,,,,,,,,,,,,,,0,0,35,,,11,153,3,0,,,,,,
Hiroshima,22070,1,0,-11,89.44107950502595,2817000,94.03981999999999,,,,,,,,,,,,,,,0,0,35,,,2,163,3,0,,,,,,
Hiroshima,22077,0,0,-14.25,89.44107950502595,2817000,94.03981999999999,,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,,
Hiroshima,22084,0,0,-9.5,89.44107950502595,2817000,94.03981999999999,,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,,
Hiroshima,22091,0,0,-11,89.44107950502595,2817000,94.03981999999999,,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,,
Hiroshima,22098,1,0,-11.25,90.87935710036797,2817000,95.26611285714286,,,,,,,,,,,,,,,0,0,35,,,1,165,3,0,,,,,,
Hiroshima,22105,10,0,-16.75,91.45466813850477,2817000,95.75662999999999,,,,,,,,,,,,,,,0,0,35,,,10,166,3,0,,,,,,
Hiroshima,22112,30,0,-9.25,91.45466813850477,2817000,95.75662999999999,,,,,,,,,,,,,,,0,0,35,,,35,170,3,0,,,,,,
Hiroshima,22119,52,0,-11.25,91.45466813850477,2817000,95.75662999999999,,,,,,,,,,,,,,,0,0,35,,,60,194,3,0,,,,,,
Hiroshima,22126,96,0,-10.75,91.81860658229668,2817000,96.23176714285714,,,,,,,,,,,,,,,0,0,35,,,113,233,3,0,,,,,,
Hiroshima,22133,51,0,-7.75,92.72845269177648,2817000,97.41961000000002,,,,,,,,,,,,,,,1,0,72,,,89,306,3,1,,,,,,
Hiroshima,22140,29,0,-9.5,92.72845269177648,2817000,97.41961000000002,,,,,,,,,,,,,,,1,0,72,,,73,360,3,1,,,,,,
Hiroshima,22147,14,0,-11.5,92.72845269177648,2817000,97.41961000000002,,,,,,,,,,,,,,,1,1,72,,,28,419,3,1,,,,,,
Hiroshima,22154,7,0,-11,92.72845269177648,2817000,97.41961000000002,,,,,,,,,,,,,,,0,0,72,,,16,438,3,0,,,,,,
Hiroshima,22161,1,0,-11.75,94.65257949836925,2817000,97.61377857142858,,,,,,,,,,,,,,,0,0,72,,,9,447,3,0,,,,,,
Hiroshima,22168,9,0,-9.25,94.97326729946803,2817000,97.64613999999999,,,,,,,,,,,,,,,0,0,72,,,7,456,3,0,,,,,,
Hiroshima,22175,8,0,-4.25,94.97326729946803,2817000,97.64613999999999,,,,,,,,,,,,,,,0,0,72,,,9,463,3,0,,,,,,
Hiroshima,22182,56,0,-7.5,94.97326729946803,2817000,97.64613999999999,,,,,,,,,,,,,,,1,1,72,,,37,467,3,1,,,,,,
Hiroshima,22189,71,0,-6.75,96.19023619678826,2817000,97.98518571428572,,,,,,,,,,,,,,,0,2,72,,,106,491,3,0,,,,,,
Hiroshima,22196,26,0,-6.5,97.10296286977844,2817000,98.23947,,,,,,,,,,,,,,,0,1,72,,,55,568,3,0,,,,,,
Hiroshima,22203,21,1,-4.25,97.10296286977844,2817000,98.23947,,,,,,,,,,,,,,,1,1,72,,,39,606,4,1,,,,,,
Hiroshima,22210,6,1,-4,97.10296286977844,2817000,98.23947,,,,,,,,,,,,,,,0,1,72,,,18,632,5,0,,,,,,
Hiroshima,22217,6,0,-3.5,97.01957779188781,2817000,98.2201357142857,,,,,,,,,,,,,,,0,0,72,,,14,643,5,0,,,,,,
Hiroshima,22224,14,0,-4.25,96.51926732454413,2817000,98.10413000000001,,,,,,,,,,,,,,,1,0,72,,,18,648,5,1,,,,,,
Hiroshima,22231,24,0,-2.5,96.51926732454413,2817000,98.10413000000001,,,,,,,,,,,,,,,1,1,72,,,29,658,5,1,,,,,,
Hiroshima,22238,50,1,-3.25,96.51926732454413,2817000,98.10413000000001,,,,,,,,,,,,,,,0,1,72,,,51,685,6,0,,,,,,
Hiroshima,22245,96,0,-6,96.51926732454413,2817000,98.10413000000001,,,,,,,,,,,,,,,2,0,72,,,62,714,6,2,,,,,,
Hiroshima,22252,240,1,-9.25,96.08692055486972,2817000,97.44366714285714,,,,,,,,,,,,,,,6,5,72,,,203,800,6,6,,,,,,
Hiroshima,22259,531,1,-10.5,96.01486275992399,2817000,97.33358999999999,,,,,,,,,,,,,,,10,6,72,,,283,950,8,10,,,,,,
Hiroshima,22266,683,7,-15,96.01486275992399,2817000,97.33358999999999,,,,,,,,,,,,,,,10,13,72,,,295,1157,13,10,,,,,,
Hiroshima,22273,710,8,-14.75,96.01486275992399,2817000,97.33358999999999,,,,,,,,,,,,,,,15,16,72,,,493,1580,18,15,,,,,,
Hiroshima,22280,530,20,-36.75,95.89760751860638,2817000,97.85652428571429,,,,,,,,,,,,,,,18,19,72,,,699,2364,41,18,,,,,,
Hiroshima,22287,527,14,-23.75,95.74126719684956,2817000,98.55377,,,,,,,,,,,,,,,13,14,33,,,762,2986,56,13,,,,,,
Hiroshima,22294,328,14,-19.25,95.74126719684956,2817000,98.55377,,,,,,,,,,,,,,,15,15,33,,,543,3645,70,15,,,,,,
Hiroshima,22301,228,16,-22,95.74126719684956,2817000,98.55377,,,,,,,,,,,,,,,13,14,33,,,379,4067,85,13,,,,,,
Hiroshima,22308,193,5,-19.25,95.74126719684956,2817000,98.55377,,,,,,,,,,,,,,,12,12,36,,,321,4358,92,12,,,,,,
Hiroshima,22315,75,3,-19.5,95.22596628943325,2817000,97.53815999999999,,,,,,,,,,,,,,,8,11,36,,,187,4587,95,8,,,,,,
Hiroshima,22322,59,4,-18.75,95.22596628943325,2817000,97.53815999999999,,,,,,,,,,,,,,,6,8,36,,,113,4718,99,6,,,,,,
Hiroshima,22329,50,2,-18.5,95.22596628943325,2817000,97.53815999999999,,,,,,,,,,,,,,,7,6,36,,,84,4803,101,7,,,,,,
Hiroshima,22336,25,1,-15,95.22596628943325,2817000,97.53815999999999,,,,,,,,,,,,,,,5,6,36,,,37,4875,102,5,,,,,,
Hiroshima,22343,22,1,-16.25,97.32061971354162,2817000,98.78873999999999,,,,,,,,,,,,,,,1,3,36,,,34,4907,103,1,,,,,,
Hiroshima,22350,18,0,-11.25,97.32061971354162,2817000,98.78873999999999,,,,,,,,,,,,,,,3,3,48,,,32,4926,103,3,,,,,,
Hiroshima,22357,22,0,-9,97.32061971354162,2817000,98.78873999999999,,,,,,,,,,,,,,,4,4,48,,,33,4939,103,4,,,,,,
Hiroshima,22364,38,3,-5.25,97.32061971354162,2817000,98.78873999999999,,,,,,,,,,,,,,,0,1,48,,,44,4957,106,0,,,,,,
Hiroshima,22371,85,0,-2.75,97.66358960116304,2817000,98.62728285714284,,,,,,,,,,,,,,,1,1,48,,,97,4986,106,1,,,,,,
Hiroshima,22378,76,0,-9.75,97.92081701687913,2817000,98.50618999999999,,,,,,,,,,,,,,,1,1,48,,,104,5057,106,1,,,,,,
Hiroshima,22385,149,1,-14,97.92081701687913,2817000,98.50618999999999,231,231,0,,,,,,,,.017278779,.017278779,,,0,0,48,,,134,5150,107,0,,,,,,
Hiroshima,22392,266,2,-9,97.92081701687913,2817000,98.50618999999999,2238,2238,0,67332,46109,21223,,.025473302,.026131423,.024151791,.029899001,.029899001,,,3,1,48,,,259,5277,109,3,,,,,,
Hiroshima,22399,468,1,-16,96.71084349216109,2817000,97.93223285714286,7786,7786,0,94828,69739,25089,,.026174467,.027031437,.024054697,.036395933,.036395933,,,7,2,48,,,433,5478,110,7,,,,,,
Hiroshima,22406,788,1,-14.75,93.68590968036598,2817000,96.49733999999999,9856,9158,698,103296,76197,27099,,.025223812,.025863992,.023582537,.028890772,.027599217,.074844524,,9,7,48,,,605,5835,111,9,,,,,,
Hiroshima,22413,1433,3,-17,93.68590968036598,2817000,96.49733999999999,21396,18818,2578,129875,87198,42677,,.025311055,.025147311,.025652338,.021804864,.020605642,.037909534,,15,12,48,,,856,6303,112,15,,,,,,
Hiroshima,22420,1375,5,-22.25,93.68590968036598,2817000,96.49733999999999,46554,40322,6232,164780,99244,65536,,.025593366,.025027419,.026500864,.019896241,.018613819,.035898823,,18,16,48,,,1080,7157,117,18,,,,,,
Hiroshima,22427,858,11,-19.25,93.68590968036598,2817000,96.49733999999999,98113,88337,9776,184372,110281,74091,,.025047543,.024753466,.025498433,.019690698,.018950785,.030424688,,30,24,60,,,1200,8244,126,30,,,,,,
Hiroshima,22434,389,15,-17.75,96.62950078434359,2817000,98.14620000000001,169357,150805,18552,204067,119343,84724,,.024721371,.024615174,.024872525,.018817445,.018618198,.020610379,,22,26,56,,,589,9818,144,22,,,,,,
Hiroshima,22441,221,11,-17,97.12009930167321,2817000,98.42101000000001,278378,238281,40097,219604,125863,93741,,.024111385,.024172701,.024029542,.019096518,.019256955,.018195646,,16,20,56,,,372,10568,153,16,,,,,,
Hiroshima,22448,155,11,-17.75,97.12009930167321,2817000,98.42101000000001,435432,347133,88299,240480,134869,105611,,.024508171,.024556659,.024446527,.019992478,.020485437,.018264592,,19,16,58,,,279,10853,166,19,,,,,,
Hiroshima,22455,86,7,-13,97.12009930167321,2817000,98.42101000000001,623453,470759,152694,255391,142529,112862,,.024429008,.024727862,.024061766,.020975061,.021986181,.018370418,,13,16,58,,,174,11092,174,13,,,,,,
Hiroshima,22462,51,1,-14.75,96.60459823512763,2817000,97.66358142857143,833046,578027,255019,268672,148042,120630,,.02450414,.024765017,.024191398,.021831149,.022540521,.020377573,,12,13,58,,,100,11239,175,12,,,,,,
Hiroshima,22469,50,1,-18.75,96.21797243521847,2817000,97.09551,1062387,690562,371825,276576,148368,128208,,.024160363,.023977516,.024375474,.021765862,.021982478,.021374682,,8,10,58,,,72,11316,176,8,,,,,,
Hiroshima,22476,89,2,-14.25,96.21797243521847,2817000,97.09551,1271653,787360,484293,288707,154792,133915,,.024366673,.024306506,.024436593,.021848669,.021707255,.02208255,,4,5,58,,,92,11372,178,4,,,,,,
Hiroshima,22483,174,1,-11,96.21797243521847,2817000,97.09551,1446992,862548,584444,292916,156214,136702,,.024245922,.024192767,.024306951,.022042386,.021675788,.022606663,,4,4,69,,,146,11461,179,4,,,,,,
Hiroshima,22490,359,0,-12.75,95.79299627658422,2817000,96.72842714285714,1675766,973702,702064,317115,166219,150896,,.025794048,.025446238,.026188351,.022317497,.022218144,.022456767,,6,4,69,,,293,11601,179,6,,,,,,
Hiroshima,22497,642,1,-13.75,93.24313932477877,2817000,94.52593,1675766,973702,702064,317115,166219,150896,,.025794048,.025446238,.026188351,.022317497,.022218144,.022456767,,7,6,69,,,534,11873,179,7,,,,,,
Hiroshima,22504,930,0,-28,93.24313932477877,2817000,94.52593,1910075,1106734,803341,317115,166219,150896,,.025794048,.025446238,.026188351,.022470541,.022752222,.022093715,,8,4,69,,,839,12373,180,8,,,,,,
Hiroshima,22511,2141,0,-22.25,93.24313932477877,2817000,94.52593,2233120,1265053,968067,317115,166219,150896,,.025794048,.025446238,.026188351,.022358565,.022493416,.022184759,,9,8,69,,,1513,13149,180,9,,,,,,
Hiroshima,22518,2268,0,-18,93.24313932477877,2817000,94.52593,2451021,1349294,1101727,317115,166219,150896,,.025794048,.025446238,.026188351,.022439471,.022129705,.022830863,,17,14,69,,,1510,14511,180,17,,,,,,
Hiroshima,22525,1621,6,-21.25,92.40020677828268,2817000,95.58030857142857,2659015,1460931,1198084,317115,166219,150896,,.025794048,.025446238,.026188351,.022534333,.022230772,.022915902,,21,23,69,,,1304,16917,185,21,,,,,,
Hiroshima,22532,930,3,-17.75,92.06303375968423,2817000,96.00206000000001,2885881,1582528,1303353,317115,166219,150896,,.025794048,.025446238,.026188351,.022664558,.022354238,.023053126,,15,19,69,,,839,19018,189,15,,,,,,
Hiroshima,22539,498,2,-17.5,92.06303375968423,2817000,96.00206000000001,3101266,1705963,1395303,317115,166219,150896,,.025794048,.025446238,.026188351,.022650475,.022570807,.022748647,,11,13,69,,,496,20144,191,11,,,,,,
Hiroshima,22546,266,5,-16.25,92.06303375968423,2817000,96.00206000000001,3248210,1762666,1485544,317115,166219,150896,,.025794048,.025446238,.026188351,.022591216,.022421677,.022795739,,7,11,69,,,416,20850,196,7,,,,,,
Hiroshima,22553,220,1,-12.75,93.11063677510681,2817000,96.33399714285714,3417112,1831425,1585687,317115,166219,150896,,.025794048,.025446238,.026188351,.02245464,.022287061,.022651356,,6,6,69,,,272,21206,196,6,,,,,,
Hiroshima,22560,103,2,-10,94.50744079567023,2817000,96.77657999999998,,,,,,,,,,,,,,,4,4,69,,,170,21435,199,4,,,,,,
Hiroshima,22567,134,0,-9.75,94.50744079567023,2817000,96.77657999999998,3665545,1911602,1753943,317115,166219,150896,,.025794048,.025446238,.026188351,.022114571,.021796979,.022471424,,2,4,69,,,149,21586,199,2,,,,,,
Hiroshima,22574,57,2,-8,94.50744079567023,2817000,96.77657999999998,3749050,1929896,1819154,317115,166219,150896,,.025794048,.025446238,.026188351,.021921108,.021577461,.022297848,,2,1,69,,,108,21694,200,2,,,,,,
Hiroshima,22581,58,1,-5.75,94.50744079567023,2817000,96.77657999999998,,,,,,,,,,,,,,,0,0,64,,,70,21788,202,0,,,,,,
Hiroshima,22588,39,0,-5.75,97.1089160807784,2817000,97.90272000000002,3841833,1953758,1888075,317115,166219,150896,,.025794048,.025446238,.026188351,.021694072,.021442819,.021960691,,0,0,64,,,47,21848,202,0,,,,,,
Hiroshima,22595,35,0,-5.25,97.1089160807784,2817000,97.90272000000002,,,,,,,,,,,,,,,0,0,64,,,47,21890,202,0,,,,,,
Hiroshima,22602,13,0,-2.25,97.1089160807784,2817000,97.90272000000002,,,,,,,,,,,,,,,0,0,64,,,19,21931,202,0,,,,,,
Hiroshima,22609,16,0,-5.75,97.1089160807784,2817000,97.90272000000002,,,,,,,,,,,,,,,0,0,64,,,17,21946,202,0,,,,,,
Hiroshima,22616,7,0,-8,97.1089160807784,2817000,97.66049142857142,,,,,,,,,,,,,,,0,0,46,,,14,21959,202,0,,,,,,
Hiroshima,22623,0,0,-5,,2817000,97.56359999999998,3965285,1990955,1974330,317115,166219,150896,,.025794048,.025446238,.026188351,.021415818,.02138353,.021448478,,0,0,46,,,1,21972,202,0,,,,,,
Hiroshima,22630,0,0,-9.75,,2817000,97.56359999999998,3973718,1994839,1978879,317115,166219,150896,,.025794048,.025446238,.026188351,.021412773,.021393824,.02143191,,0,0,46,,,0,21973,202,0,,,,,,
Hiroshima,22637,12,0,-6.25,,2817000,97.56359999999998,,,,,,,,,,,,,,,0,0,46,,,11,21973,202,0,,,,,,
Hiroshima,22644,112,0,-15.5,,2817000,97.00065714285714,,,,,,,,,,,,,,,1,,,,,61,21979,202,1,,,,,,
