prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,rdei_setsubi,rdei_shohi,rdei_koukyou,rdei_jyutaku,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,qe_民間最終消費支出,qe_家計最終消費支出,qe_除く持ち家の帰属家賃,qe_民間住宅,qe_民間企業設備,qe_民間在庫変動,qe_政府最終消費支出,qe_公的固定資本形成,qe_公的在庫変動,qe_純輸出,qe_輸出,qe_輸入,qe_開差,qe_交易利得,qe_GDI,qe_海外からの純受取,qe_海外からの受取,qe_海外への支払,qe_GNI,qe_国内需要,qe_民間需要,qe_公的需要,qe_総固定資本形成,qe_最終需要,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Aichi,愛知県,2021,9,21823,95,7537000,98.07417875942475,91.883453,87.82399,92.915314,88.703148,86.037239,87.79555816564245,89.610741,5.638875550213715,18.02131332945019,.7368492783431507,.9994431402648328,91.964622,90.852386,89.032845,93.866005,95.029373,94.431854,79.585732,75.652176,-16.125,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.8,27648.90000000002,-63.59999999999997,1077.700000000001,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000001,10362.79999999999,548259.9000000003,533212.0999999997,389367.4000000002,143856.1000000001,130456.5,533920.0999999997,-1.4,1.2,-4.5,8.5,78.3,265306,42.4,33.3,,48.1,41.7,44.7,37.9,39.6,22.2,37.9,,40.5,42.6,20.99517109169963,1225,5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,10,1099,21,7537000,99.18205100812418,93.934479,90.798592,94.525795,91.447052,90.17955,91.47647533248498,91.417633,5.630741696793277,18.51491431002928,.7634549077665579,.9994581885077949,94.556213,93.384018,92.060043,94.495384,95.696602,96.61174,85.123589,82.222221,-8.75,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,1.3,-1.3,3.8,10,85.09999999999999,281996,44.8,66.7,,44.4,41.7,44.3,48.5,47.9,25,43.8,,38.9,45.3,27.99037056825175,1172,5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,11,247,5,7537000,99.18205100812416,98.386848,95.102325,97.503052,94.327339,97.655899,96.10592675865746,92.548744,5.939899210376351,18.54835701807623,.7566315614420228,.9842490771849387,99.341522,98.110008,99.692299,95.664581,96.880653,97.166885,94.793404,98.260872,-4.875,,,,,,,,,,,293173.2999999999,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.8,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.100000000002,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,1,1.2,-10.6,5.1,101.7,277029,43.9,,,47.4,41.7,42.3,39.4,44.4,33.3,55.6,,47.9,43.5,-4.633915445232986,1735,6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,12,208,0,7537000,99.18205100812418,98.565399,95.274918,97.324326,94.154434,97.926857,95.68589576469461,92.622978,5.658436800687118,18.85180405275162,.7528430923446016,.9870906928244567,98.907349,97.681213,99.96891,95.74131,96.958366,96.719666,94.407013,99.420288,-6.5,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,2.2,7.9,-10.1,2.1,102.9,317206,45,,,52.2,44.4,47.3,34.8,30,25,50,,52.4,44.2,79.74771102759985,1408,5850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2022,1,62114,33,7537000,,,,,,,,,,,,,,,,,,,,,-14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287801,38.4,,,37.5,44.4,38.6,37.5,40.9,16.7,40,,41.7,38.2,20.74389391823618,1743,6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2022,2,151427,448,7537000,,,,,,,,,,,,,,,,,,,,,-15.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2022,3,49653,197,7537000,,,,,,,,,,,,,,,,,,,,,-13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2020,1,0,0,981000,100.0000022949857,102.13252,100,102.0386,100,100,100.0000006831138,100,.6207088884449504,2.46744011841264,.2550847291610456,.0709370369529411,102.0386,101.49138,101.49138,102.0386,102.59175,100,100,100,,-2.5,-1,4.583333333333333,-5,-57.260274,10.1420426693995,-4.75,-8.602894876288028,10.68540806095878,4.337961290670911,295965.7999999999,288033.7000000001,238297.8999999999,19500.2,89811.30000000003,710,111303.9,28066.20000000001,19.4,-718,98857.80000000003,99575.80000000003,6.700000000000002,-675.3000000000001,543990.4000000001,21166.2,32566.5,11400.3,565156.5999999999,545297.7000000001,405935.7999999999,139362.3,137359.1,543988.9000000001,-3.1,-1.8,4.9,9.1,104.5,287173,,,,,,,,,,,,,,-13.00705091723266,392,1041,,,,,,,,,,,,,,,,,,,,,,55.6,79.7,,,,,,,,,,,
Akita,秋田県,2020,2,0,0,981000,100.0000022949857,101.638,99.5158,100.85268,98.837776,101.06219,99.70613730452031,97.969414,.6275653103959676,2.397059694562201,.24916714337944,.0710508998210431,101.73875,101.19314,102.5694,99.966614,100.50854,99.397919,100.2892,104.21053,1,1.5,-1,-1.555555555555556,-9,24.2105263,-.437044642965477,-6.851851851851852,3.928151669988137,1.555487633013975,-.5317707946130447,295965.7999999999,288033.7000000001,238297.9000000001,19500.2,89811.29999999999,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999997,99575.79999999997,6.699999999999998,-675.2999999999996,543990.4000000003,21166.2,32566.5,11400.29999999999,565156.5999999997,545297.6999999997,405935.8000000001,139362.2999999999,137359.1000000001,543988.9000000003,2.1,1.2,7.4,20.4,108.9,271735,35.7,33.3,50,37.8,38.9,36.9,34.1,28.6,58,34.7,16.7,39.7,34.9,28.29527689340773,514,1343,,,,,,,,,,,,,,,,,,,,,,66.7,84.5,,,,,,,,,,,
Akita,秋田県,2020,3,6,0,981000,100.0000022949857,97.262543,95.231705,96.290855,94.367088,97.146179,95.41695078934694,93.31723,.5214443588622794,2.288703123479878,.2985278232070527,.0773342408318918,97.362122,96.839981,98.595001,95.219597,95.735779,94.777641,96.62635,101.62679,-3.25,-1,-1.5,-2.25,-59,-99.6328029,-17.15135203788164,-3.5,3.011350342853786,-17.00451743444968,-10.34581278007564,295965.8,288033.7000000001,238297.9000000001,19500.2,89811.29999999997,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999996,99575.79999999996,6.699999999999997,-675.2999999999996,543990.4000000001,21166.19999999999,32566.5,11400.29999999999,565156.5999999999,545297.6999999997,405935.8000000002,139362.2999999999,137359.1,543988.9000000001,-3.1,-7.3,-.8,19.5,106.2,292214,31.5,37.5,50,34.3,30,28.9,30.2,27.8,,35,16.7,32.1,31.5,-30.23260797934041,775,2069,,,,,,,,,,,,,,,,,,,,,,66.7,75.3,,,,,,,,,,,
Akita,秋田県,2020,4,10,0,981000,92.05101615658502,94.281815,89.984253,93.455307,89.178932,89.92453,88.31389930578672,90.043968,.4909361014735277,2.237880431329201,.2720235354012923,.0734147111459787,92.548798,92.556458,94.244461,94.361824,94.354004,87.026558,90.749191,95.4067,-7.875,-1,2.5,2.733333333333333,-96,-100,-57.85273768584804,-8.133333333333333,-60.61583238303272,-45.0592979268995,-21.88855142088734,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,-3.9,-12,4.3,15.9,99.7,267922,26.3,16.7,33.3,31.1,23.3,27,24.4,27.1,,25.6,16.7,21.4,27.1,-26.17328242143405,432,734,,,,,,,,,,,,,,,,,,,,,,44.4,66,,,,,,,,,,,
Akita,秋田県,2020,5,0,0,981000,92.05101615658501,91.960396,87.768646,91.373909,87.192772,86.701782,85.55002327888225,88.835518,.4757903969428043,2.212962684760798,.2733002029549542,.0709429075680184,89.652382,89.659805,90.866898,93.095428,93.087708,85.742355,85.186188,88.516747,1.25,-1,-.5,1.75,-98,-99.76580800000001,-42.06804800817589,-18.5,-72.77119058422828,-44.87984545196599,-17.02917735400825,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.79999999999,97950.10000000005,1098.3,4640.3,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999997,516907.4000000003,376127.6999999999,140782.7000000001,132222.1000000001,498822.9000000003,2.3,-10.1,24.3,7.6,92.5,252017,27.3,22.2,50,34.4,19.4,29.4,23.6,30.6,66.7,22.6,16.7,29.2,27,-74.6898843069665,344,513,,,,,,,,,,,,,,,,,,,,,,22.2,53.7,,,,,,,,,,,
Akita,秋田県,2020,6,0,0,981000,92.05101615658502,95.855156,91.485878,95.434517,91.067574,93.195572,92.35895703336696,89.776184,.4661597285751817,2.264484963184201,.2658665144035028,.0686009700523999,96.787827,96.795837,97.672646,94.0812,94.073402,94.151321,88.9683,91.387558,9.875,-1.5,3.5,2.75,-84,-100,-20.26968774450734,-17.75,-56.82897424819908,29.23091527202759,-36.0823048412061,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,3.2,-3.1,50.6,12.8,95.5,273699,30.2,22.2,50,35.6,33.3,29.6,25.4,33.3,33.3,29.8,33.3,30.8,30.1,14.16142104468381,482,1219,,,,,,,,,,,,,,,,,,,,,,22.2,58.8,,,,,,,,,,,
Akita,秋田県,2020,7,2,0,981000,96.93237744116199,95.155281,90.820663,95.223305,91.220238,91.950729,92.74989008197959,89.69059,.487185632568194,2.24008659887916,.2674660134098688,.0674515525882815,96.820084,96.005821,95.178604,93.626534,94.427414,93.513069,91.306168,88.995216,9.25,6,.5,1.032258064516129,-53,-100,-2.859159148399032,-16.48387096774194,-61.72199258282692,23.36200174852683,-44.96815870834399,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,.1,-7.5,10.6,11.6,93,266897,30.3,22.2,50,34.5,36.7,25.8,26.5,41.7,27.8,34.7,16.7,29.2,30.5,-27.5809973854698,526,1298,,,,,,,,,,,,,,,,,,,,,,0,58.6,,,,,,,,,,,
Akita,秋田県,2020,8,31,0,981000,96.93237744116199,94.994659,90.667358,95.84642,91.817154,91.422577,93.72217516064907,89.912132,.4888735550222966,2.243895883093921,.2707699330308203,.0662143285601131,97.835037,97.012238,94.631912,93.857796,94.660652,94.526802,92.200043,85.55024,15.5,1.5,-2.5,-2.75,-57,-99.6632997,-27.52482416707749,-2.75,-70.5925266326138,-7.461180232607806,-35.84652637357188,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-1.9,-2.8,4.5,8.9,89.40000000000001,276360,31.1,22.2,50,41.7,30,30,25,33.3,25,30.3,16.7,28.6,31.6,25.71121419226159,427,1032,,,,,,,,,,,,,,,,,,,,,,11.1,55.6,,,,,,,,,,,
Akita,秋田県,2020,9,4,0,981000,96.932377441162,96.990662,92.572433,97.289444,93.199516,94.266685,95.52085631458716,90.878174,.4699449993525746,2.300024102261402,.2657550318398379,.0670119741812074,99.712654,98.874062,97.575859,94.866234,95.677719,96.092155,94.440117,90.8134,15.875,-1.5,2.5,-4.592592592592593,0,-100,-1.617545507819533,-8.962962962962964,-65.34602067965963,-2.404581054823702,-5.332005644742046,284840.4000000001,275696.5,226015,18576.5,83232,181.9,114127.2,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000003,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-8,-2.3,-33.6,1.6,94.90000000000001,269863,32.4,25,50,47.1,30,24.2,32.6,35.7,50,25,16.7,34.5,32.1,84.93645318974717,593,1504,,,,,,,,,,,,,,,,,,,,,,33.3,58.2,,,,,,,,,,,
Akita,秋田県,2020,10,10,0,981000,98.73796208247464,96.357109,92.568954,97.482819,93.916229,94.035774,96.73032760151359,91.102135,.4733248421358192,2.303320508130598,.2655915826356914,.0681456495923696,100.40379,98.9123,96.156967,94.561852,96.009575,97.155579,95.925873,88.133972,19.5,3,1.5,11.16129032258065,29,-96.3695038,.6753332871986908,-8.516129032258064,-60.39367822029754,42.80323941380836,22.77086254749699,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,7.2,-3.1,41.7,6.9,92.09999999999999,283508,36.4,22.2,50,50.9,36.7,28.6,33.3,36.1,66.7,34.6,16.7,38.9,35.8,.6690585139427867,496,1369,,,,,,,,,,,,,,,,,,,,,,55.6,60.7,,,,,,,,,,,
Akita,秋田県,2020,11,27,1,981000,98.73796208247465,96.943474,93.132263,97.276764,93.717712,95.183861,96.35475154198626,91.080673,.4707366628421817,2.30771110950252,.2620206476189441,.0691811936298228,100.01395,98.528252,97.330948,94.539574,95.986961,96.836555,95.443314,92.057419,9.875,2.5,1,2.5,148,-93.8256659,-.2689341073868223,3.5,-20.85436699195052,32.52558580222261,23.74945546560275,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000001,-818.2999999999996,114961,30023.19999999999,-96.5,1692.099999999999,97786.89999999995,96094.79999999997,-145.6,4364.300000000002,542156.0999999997,19611.7,28856.19999999999,9244.600000000002,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,-.1,-1.7,29.8,14.3,96.2,278718,39.1,27.8,50,48,33.3,34.8,35.8,47.6,83.3,37.5,16.7,38.1,39.3,8.141804632523559,543,1191,,,,,,,,,,,,,,,,,,,,,,44.4,62,,,,,,,,,,,
Akita,秋田県,2020,12,50,0,981000,98.73796208247464,97.076057,93.259636,96.904053,93.358643,95.68914,95.88715533575746,90.830132,.5000801237614888,2.26890481511328,.2617189810582221,.0703917145018729,99.528595,98.05011,97.847626,94.279518,95.722923,96.192543,95.309448,94.736839,-3,-5.5,-4.5,5.483870967741935,132,-86.4238411,-25.84913827299646,-.7419354838709677,-13.9084421648251,5.772391091910552,-12.94430484944414,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,.1,-1.7,14,10.4,99,315007,34.2,33.3,50,45.6,26.7,31.8,30.8,27.8,44.4,30.8,16.7,41.1,32.9,1.4073199527745,414,963,,,,,,,,,,,,,,,,,,,,,,55.6,63,,,,,,,,,,,
Akita,秋田県,2021,1,121,0,981000,98.20111901210964,94.662865,91.098801,96.057274,92.574188,92.94989,95.90065851563988,89.247711,.4961413810353079,2.229569807662799,.2507894688534556,.0705686360406752,99.508904,97.818382,94.808609,92.605644,94.234238,94.38279,98.772041,90.239235,-14.75,-3.5,-1.5,4.25,-24.1841491841491841491841491841492,-99.0410959,-37.72315552117825,3,-24.45594030040825,-17.28732160658673,-22.31693715927704,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,-1.4,-.8,1.3,7.8,94.3,267760,36.8,38.9,33.3,40.7,36.7,35.7,35.6,41.7,38.9,33.3,16.7,37.8,36.6,-3.363112318549611,416,1177,,,,,,,,,,,,,,,,,,,,,,66.7,58.9,,,,,,,,,,,
Akita,秋田県,2021,2,8,5,981000,98.20111901210963,96.375511,92.746964,96.494476,92.995537,95.149628,95.6467756690284,90.344292,.4979579134886562,2.27265619987908,.2408506740439187,.0730436292744227,99.245468,97.559425,97.052338,93.743484,95.39209,94.507881,97.801247,96.36364,-12.25,.5,-3,1,-29.1334661354581673306772908366534,-100,-25.48249071632315,3.5,-48.8166192791869,-10.27736756286892,-6.719618060206477,287101.7000000001,277762.7000000001,228024.7000000001,18723.29999999999,84577.7,-195,114245.8999999999,29524.19999999999,-25.29999999999999,1012.6,99945.29999999997,98932.70000000003,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000001,10177.5,555980.5,533923.8000000003,390204.3000000001,143725.7999999999,132872.1000000001,535105,-2.3,-4,16.5,-2.3,100.7,252451,39.2,44.4,33.3,44.4,33.3,39.2,36,36.7,83.3,36.1,33.3,41.7,38.7,-4.559099520586329,423,1197,,,,,,,,,,,,,,,,,,,,,,66.7,62.1,,,,,,,,,,,
Akita,秋田県,2021,3,14,0,981000,98.20111901210964,97.399521,93.732422,97.45153,93.917885,96.906258,97.27717644400487,90.558594,.5084679296623841,2.26322755336596,.2415430174202678,.0785864055934785,100.93722,99.222427,98.844093,93.965843,95.61837,96.484901,98.77594,97.703346,-3.25,-1.1975,-3.415,1.5,-38.2206759443339960238568588469185,-97.8580171,-27.59029493838234,6.5,-2.121989151470325,8.503158988560573,37.79498308725692,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,.7,3.7,12.6,-2.7,102.1,309800,40.8,50,,43.8,40,43,37.5,33.3,44.4,36.4,66.7,43.1,40.4,54.42952917053842,896,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,4,172,3,981000,98.77477365416009,97.559135,94.180374,98.058411,94.482735,97.163292,97.76801057926242,91.197456,.5152833570707309,2.294373554555761,.2333420446309678,.070638013311211,101.46802,100.07478,99.455788,94.648804,95.985115,96.068436,100.98313,99.234451,8.25,1.098,.2695000000000001,2.034613999999999,-59.8255280073461891643709825528007,-85.8585859,-28.73990435172734,2,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,.6,9,13.2,3.1,103.7,301043,42,41.7,,42.2,40,45.2,40.6,37.5,83.3,38.9,16.7,48.7,40.7,44.72011145372238,532,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,5,300,5,981000,98.77477365416009,96.399216,93.060623,96.365051,92.85112,95.437576,95.01856316322679,90.683678,.5006205180220182,2.28930764313636,.2300638763205702,.076103563306916,98.614517,97.260452,97.689354,94.115578,95.444366,93.228142,98.40554,99.617226,8,6,-1.5,2.239472499999999,-39,-100,-43.67587399209896,10.93820958996983,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999998,103043.8,102651,-45,-1543.199999999999,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000002,143522.7000000001,133706.2000000001,538187.6999999997,-2.6,3.7,-3.8,8.300000000000001,104.1,281063,40.5,44.4,,43.3,33.3,47.4,39.2,33.3,33.3,34.7,16.7,41.7,40.3,73.40000000000001,503,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,6,120,6,981000,98.77477365416009,99.784035,96.328217,99.245926,95.626945,98.879761,97.47721553491134,93.77668,.5312349276306846,2.359148790137398,.2367391278042828,.0745730742666795,101.16622,99.777115,101.21275,97.325638,98.699745,95.252457,101.68584,105.74163,13.75,,,-1.393118148148148,,,-41.43210358757277,10.35477257077424,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,-4.5,.4,-21.9,6.2,110.5,260285,42.6,61.1,,41.7,40,47.2,42.7,36.7,66.7,33.3,33.3,44.9,42.1,41.23800912520522,504,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,7,145,0,981000,98.07417875942475,98.347519,94.002472,98.523483,94.057083,97.006821,97.11605003192668,90.998116,.511919951762858,2.30491489117656,.2193505072727791,.0706457114196666,101.72771,100.4974,100.38436,95.31926,96.500641,94.76696,101.55988,101.24402,11,,,6,,,-49,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,.5,5.5,7.7,9.5,105.8,267710,45.3,44.4,,50,36.7,50.8,41.1,36.1,50,45,33.3,50,44.6,27.10503201728972,578,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,8,604,3,981000,98.07417875942475,97.124352,92.833344,96.691246,92.307907,96.106651,95.05577872713589,89.560036,.5034621482333059,2.273310027432479,.2071621975543413,.0737982642753767,99.569603,98.365387,99.45285,93.812889,94.975601,93.138016,98.683655,101.72249,9.25,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-3.9,-7,-13.5,8.6,106.3,266638,42.2,44.4,,44.1,30,49.2,38.5,36.7,50,38.9,33.3,44,41.8,21.32835908882826,326,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,9,238,3,981000,98.07417875942475,97.422882,93.118683,96.295265,91.929878,97.719162,95.34156123691717,88.518196,.502589350889918,2.250239145525482,.1946168775798564,.0747171218801887,99.868958,98.661125,101.12151,92.721581,93.870766,94.490044,96.952393,103.82775,12.875,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.8,27648.90000000002,-63.59999999999997,1077.700000000001,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000001,10362.79999999999,548259.9000000003,533212.0999999997,389367.4000000002,143856.1000000001,130456.5,533920.0999999997,-2.5,.6,-3.8,7.4,108.5,265306,40.9,44.4,50,45.1,26.7,51.7,36.4,25,41.7,38.5,50,48.6,39.9,-42.74411642688355,384,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,10,46,1,981000,99.18205100812418,97.194946,93.950211,96.837334,93.683304,97.802299,97.26849546518311,90.098114,.4928874071059873,2.30557209194412,.2040898553013688,.0735541971907816,100.54323,99.296814,99.841751,93.131447,94.315323,96.74173,98.264992,99.808609,17,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,-1.3,.9,3.2,8.1,104.3,281996,41.4,50,,42,30,54.9,38,31,33.3,39.7,33.3,45.8,40.8,24.86535150758928,387,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,11,17,0,981000,99.18205100812416,97.255165,94.008423,97.552567,94.375237,97.55629,98.28991641005753,90.460564,.4995900839815272,2.311322025595202,.2042002984257003,.0733656847520634,101.59904,100.33954,99.590614,93.506096,94.694733,97.427971,99.920479,97.799042,8,,,,,,,,,,,293173.2999999999,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.8,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.100000000002,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,-3.2,.5,-13,4.4,102.2,277029,43.6,55.6,50,47.9,33.3,48.6,39.2,33.3,41.7,41.7,33.3,43.6,43.6,15.89901674692231,414,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
