prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second
Okayama,22014,4,0,-5.5,88.43474539683682,1898000,92.02459,,,,,,,,,,,,
Okayama,22021,4,0,-13.5,88.43474539683682,1898000,92.02459,,,,,,,,,,,,
Okayama,22028,3,0,-21.5,88.43474539683682,1898000,92.02459,,,,,,,,,,,,
Okayama,22035,1,0,-22.75,86.86723296512089,1898000,90.85854571428571,,,,,,,,,,,,
Okayama,22042,1,0,-22.75,84.77721638949957,1898000,89.30381999999999,,,,,,,,,,,,
Okayama,22049,1,0,-16.5,84.77721638949957,1898000,89.30381999999999,,,,,,,,,,,,
Okayama,22056,0,0,-14.75,84.77721638949957,1898000,89.30381999999999,,,,,,,,,,,,
Okayama,22063,0,0,-13.5,84.77721638949957,1898000,89.30381999999999,,,,,,,,,,,,
Okayama,22070,0,0,-10.5,90.74076162791722,1898000,94.29824999999998,,,,,,,,,,,,
Okayama,22077,0,0,-13.25,90.74076162791722,1898000,94.29824999999998,,,,,,,,,,,,
Okayama,22084,0,0,-4.25,90.74076162791722,1898000,94.29824999999998,,,,,,,,,,,,
Okayama,22091,1,0,-5.25,90.74076162791722,1898000,94.29824999999998,,,,,,,,,,,,
Okayama,22098,2,0,-7.5,91.86154285322546,1898000,95.15724999999999,,,,,,,,,,,,
Okayama,22105,0,0,-12.5,92.30985534334874,1898000,95.50085,,,,,,,,,,,,
Okayama,22112,13,0,-7.75,92.30985534334874,1898000,95.50085,,,,,,,,,,,,
Okayama,22119,20,0,-7.25,92.30985534334874,1898000,95.50085,,,,,,,,,,,,
Okayama,22126,27,0,-8.5,92.5820458034963,1898000,95.74796714285715,,,,,,,,,,,,
Okayama,22133,23,0,-4,93.2625219538652,1898000,96.36576000000001,,,,,,,,,,,,
Okayama,22140,15,0,-2.75,93.2625219538652,1898000,96.36576000000001,,,,,,,,,,,,
Okayama,22147,12,0,-8.75,93.2625219538652,1898000,96.36576000000001,,,,,,,,,,,,
Okayama,22154,7,1,-9,93.2625219538652,1898000,96.36576000000001,,,,,,,,,,,,
Okayama,22161,1,0,-10.25,95.02158575659323,1898000,97.72254000000001,,,,,,,,,,,,
Okayama,22168,0,0,-7,95.3147630570479,1898000,97.94867000000001,,,,,,,,,,,,
Okayama,22175,2,0,-.75,95.3147630570479,1898000,97.94867000000001,,,,,,,,,,,,
Okayama,22182,5,0,-4.5,95.3147630570479,1898000,97.94867000000001,,,,,,,,,,,,
Okayama,22189,5,0,-3.75,96.29453658680541,1898000,98.95412142857141,,,,,,,,,,,,
Okayama,22196,5,0,-4.75,97.02936673412354,1898000,99.70820999999999,,,,,,,,,,,,
Okayama,22203,10,0,-1.75,97.02936673412354,1898000,99.70820999999999,,,,,,,,,,,,
Okayama,22210,30,0,0,97.02936673412354,1898000,99.70820999999999,,,,,,,,,,,,
Okayama,22217,88,3,0,96.97667461575837,1898000,99.67179285714285,,,,,,,,,,,,
Okayama,22224,47,3,-2.75,96.66052190556731,1898000,99.45329000000001,,,,,,,,,,,,
Okayama,22231,58,3,-.5,96.66052190556731,1898000,99.45329000000001,,,,,,,,,,,,
Okayama,22238,102,1,-.5,96.66052190556731,1898000,99.45329000000001,,,,,,,,,,,,
Okayama,22245,94,0,-4.25,96.66052190556731,1898000,99.45329000000001,,,,,,,,,,,,
Okayama,22252,65,0,-6.25,96.24524657885036,1898000,99.41149571428572,,,,,,,,,,,,
Okayama,22259,121,0,-7.25,96.17603402439752,1898000,99.40453000000001,,,,,,,,,,,,
Okayama,22266,304,1,-9.75,96.17603402439752,1898000,99.40453000000001,,,,,,,,,,,,
Okayama,22273,184,2,-9.75,96.17603402439752,1898000,99.40453000000001,,,,,,,,,,,,
Okayama,22280,174,1,-30.25,96.28386283656182,1898000,98.6895142857143,,,,,,,,,,,,
Okayama,22287,367,0,-19.5,96.42763458611419,1898000,97.73616000000001,,,,,,,,,,,,
Okayama,22294,264,1,-15.25,96.42763458611419,1898000,97.73616000000001,,,,,,,,,,,,
Okayama,22301,157,2,-16.25,96.42763458611419,1898000,97.73616000000001,,,,,,,,,,,,
Okayama,22308,110,3,-14.25,96.42763458611419,1898000,97.73616000000001,,,,,,,,,,,,
Okayama,22315,68,4,-15,95.90435593199506,1898000,97.01089,,,,,,,,,,,,
Okayama,22322,39,3,-13.25,95.90435593199506,1898000,97.01089,,,,,,,,,,,,
Okayama,22329,21,3,-14.75,95.90435593199506,1898000,97.01089,,,,,,,,,,,,
Okayama,22336,18,1,-10.5,95.90435593199506,1898000,97.01089,,,,,,,,,,,,
Okayama,22343,39,2,-9,,1898000,97.91754000000002,,,,,,,,,,,,
Okayama,22350,56,1,-5.75,,1898000,97.91754000000002,,,,,,,,,,,,
Okayama,22357,41,0,-3.75,,1898000,97.91754000000002,,,,,,,,,,,,
Okayama,22364,25,0,-.75,,1898000,97.91754000000002,,,,,,,,,,,,
Okayama,22371,110,0,5.25,,1898000,97.63751142857144,,,,,,,,,,,,
Okayama,22378,198,0,-5,,1898000,97.42749000000002,,,,,,,,,,,,
Okayama,22385,261,0,-8.5,,1898000,97.42749000000002,129,129,0,,,,,,,.0096491883,.0096491883,
Okayama,22392,387,3,-6.5,,1898000,97.42749000000002,727,727,0,44632,30699,13933,.016885351,.017398091,.015855765,.0097124996,.0097124996,
Okayama,22399,535,7,-8.75,,1898000,96.90069000000001,1746,1746,0,62681,46026,16655,.017301237,.017840074,.015968392,.0081617385,.0081617385,
Okayama,22406,851,14,-12,,1898000,95.58369000000002,2493,2367,126,68993,51696,17297,.016847376,.017547475,.01505248,.0073077003,.0071333642,.013510616
Okayama,22413,1149,12,-11.125,,1898000,95.58369000000002,7204,6330,874,90758,64248,26510,.017687628,.018528687,.015934659,.0073416634,.0069313273,.012852185
Okinawa,21937,0,0,,100.0000010145459,1448000,102.0423,,,,,,,,,,,,
Okinawa,21944,0,0,,99.78124401633197,1448000,101.8408428571429,,,,,,,,,,,,
Okinawa,21951,0,0,,99.23435152079712,1448000,101.3372,,,,,,,,,,,,
Okinawa,21958,1,0,-1.25,99.23435152079712,1448000,101.3372,,,,,,,,,,,,
Okinawa,21965,2,0,1.25,99.23435152079712,1448000,101.3372,,,,,,,,,,,,
Okinawa,21972,0,0,-6.25,98.56491974191908,1448000,100.98203,,,,,,,,,,,,
Okinawa,21979,0,0,-14.5,94.54832906865077,1448000,98.85100999999999,,,,,,,,,,,,
Okinawa,21986,0,0,-14,94.54832906865077,1448000,98.85100999999999,,,,,,,,,,,,
Okinawa,21993,0,0,-9.5,94.54832906865077,1448000,98.85100999999999,,,,,,,,,,,,
Okinawa,22000,5,0,-10.5,94.54832906865077,1448000,98.85100999999999,,,,,,,,,,,,
Okinawa,22007,8,0,-16.75,88.8167638370907,1448000,94.48385285714286,,,,,,,,,,,,
Okinawa,22014,49,0,-31.5,86.52413774446667,1448000,92.73699000000001,,,,,,,,,,,,
Okinawa,22021,50,3,-32,86.52413774446667,1448000,92.73699000000001,,,,,,,,,,,,
Okinawa,22028,22,1,-43.25,86.52413774446667,1448000,92.73699000000001,,,,,,,,,,,,
Okinawa,22035,5,1,-42.25,85.71904811213683,1448000,92.26058571428572,,,,,,,,,,,,
Okinawa,22042,0,0,-41.5,84.64559526903038,1448000,91.62538000000002,,,,,,,,,,,,
Okinawa,22049,0,1,-39.25,84.64559526903038,1448000,91.62538000000002,,,,,,,,,,,,
Okinawa,22056,0,0,-40,84.64559526903038,1448000,91.62538000000002,,,,,,,,,,,,
Okinawa,22063,0,0,-30,84.64559526903038,1448000,91.62538000000002,,,,,,,,,,,,
Okinawa,22070,0,1,-28,92.3654646182638,1448000,97.16196000000001,,,,,,,,,,,,
Okinawa,22077,0,0,-24.5,92.3654646182638,1448000,97.16196000000001,,,,,,,,,,,,
Okinawa,22084,0,0,-21.5,92.3654646182638,1448000,97.16196000000001,,,,,,,,,,,,
Okinawa,22091,0,0,-21.75,92.3654646182638,1448000,97.16196000000001,,,,,,,,,,,,
Okinawa,22098,0,0,-20,92.64400850261502,1448000,97.51879571428572,,,,,,,,,,,,
Okinawa,22105,6,0,-18.5,92.75542605635552,1448000,97.66152999999998,,,,,,,,,,,,
Okinawa,22112,3,0,-20.75,92.75542605635552,1448000,97.66152999999998,,,,,,,,,,,,
Okinawa,22119,41,0,-17.25,92.75542605635552,1448000,97.66152999999998,,,,,,,,,,,,
Okinawa,22126,324,0,-23,92.90321018581888,1448000,97.61061285714285,,,,,,,,,,,,
Okinawa,22133,606,0,-28.25,93.27267050947724,1448000,97.48332000000002,,,,,,,,,,,,
Okinawa,22140,486,6,-28.5,93.27267050947724,1448000,97.48332000000002,,,,,,,,,,,,
Okinawa,22147,268,6,-30.5,93.27267050947724,1448000,97.48332000000002,,,,,,,,,,,,
Okinawa,22154,227,8,-30.75,93.27267050947724,1448000,97.48332000000002,,,,,,,,,,,,
Okinawa,22161,103,5,-43,94.78943106763303,1448000,97.52907428571427,,,,,,,,,,,,
Okinawa,22168,82,13,-25,95.04222449399232,1448000,97.5367,,,,,,,,,,,,
Okinawa,22175,60,0,-21,95.04222449399232,1448000,97.5367,,,,,,,,,,,,
Okinawa,22182,78,1,-19.75,95.04222449399232,1448000,97.5367,,,,,,,,,,,,
Okinawa,22189,161,1,-21.5,95.87773297567604,1448000,98.58622,,,,,,,,,,,,
Okinawa,22196,151,1,-20,96.50436433693882,1448000,99.37336000000002,,,,,,,,,,,,
Okinawa,22203,178,7,-16.75,96.50436433693882,1448000,99.37336000000002,,,,,,,,,,,,
Okinawa,22210,247,3,-17.5,96.50436433693882,1448000,99.37336000000002,,,,,,,,,,,,
Okinawa,22217,197,5,-15.25,96.46665335761672,1448000,99.51420857142857,,,,,,,,,,,,
Okinawa,22224,157,2,-17.5,96.24038748168422,1448000,100.3593,,,,,,,,,,,,
