prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,hospital,newpositive,I,R,D,severe
Nagano,22007,4,0,-11.5,88.84706613876092,2063000,93.13403142857143,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22014,17,0,-11,86.62234337709322,2063000,91.70811999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22021,23,0,-19.25,86.62234337709322,2063000,91.70811999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22028,14,0,-25.5,86.62234337709322,2063000,91.70811999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22035,4,0,-26,85.20287075646308,2063000,89.53343285714287,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22042,5,0,-28,83.31024059562291,2063000,86.63385000000001,,,,,,,,,,,,,,2,,,,,0,,,,
Nagano,22049,1,0,-21.25,83.31024059562291,2063000,86.63385000000001,,,,,,,,,,,,,,2,2,33,,,0,,,,
Nagano,22056,0,0,-20,83.31024059562291,2063000,86.63385000000001,,,,,,,,,,,,,,1,1,33,,,0,,,,
Nagano,22063,0,0,-15.25,83.31024059562291,2063000,86.63385000000001,,,,,,,,,,,,,,1,1,33,,,0,,,,
Nagano,22070,0,0,-10.75,90.19773597472876,2063000,91.69763,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22077,0,0,-12.25,90.19773597472876,2063000,91.69763,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22084,1,0,-5.25,90.19773597472876,2063000,91.69763,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22091,0,0,-6.5,90.19773597472876,2063000,91.69763,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22098,0,0,-9.5,90.88024642920088,2063000,91.69202285714286,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22105,1,0,-13.5,91.15325061098973,2063000,91.68978000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22112,6,0,-9,91.15325061098973,2063000,91.68978000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22119,8,0,-5.5,91.15325061098973,2063000,91.68978000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Nagano,22126,25,0,-4.75,91.25904295464399,2063000,92.35347142857142,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22133,14,0,3.75,91.52352381377965,2063000,94.0127,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22140,17,0,18.25,91.52352381377965,2063000,94.0127,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22147,24,0,1,91.52352381377965,2063000,94.0127,,,,,,,,,,,,,,1,0,48,,,0,,,,
Nagano,22154,77,0,-2.25,91.52352381377965,2063000,94.0127,,,,,,,,,,,,,,0,1,48,,,0,,,,
Nagano,22161,38,1,-6.5,93.43286444364216,2063000,95.7098,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22168,9,0,-5.25,93.75108788195257,2063000,95.99265000000001,,,,,,,,,,,,,,1,0,48,,,0,,,,
Nagano,22175,5,0,3.75,93.75108788195257,2063000,95.99265000000001,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22182,4,0,-.75,93.75108788195257,2063000,95.99265000000001,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22189,8,0,3.25,95.16763186946515,2063000,97.18356428571428,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22196,7,0,-.75,96.23003986009961,2063000,98.07675000000002,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22203,6,3,3.5,96.23003986009961,2063000,98.07675000000002,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22210,8,0,7,96.23003986009961,2063000,98.07675000000002,,,,,,,,,,,,,,1,1,48,,,0,,,,
Nagano,22217,9,2,7.25,96.22938612023404,2063000,98.26853857142858,,,,,,,,,,,,,,0,1,48,,,0,,,,
Nagano,22224,27,0,3.5,96.22546368104065,2063000,99.41927,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22231,91,0,.5,96.22546368104065,2063000,99.41927,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22238,145,0,-.75,96.22546368104065,2063000,99.41927,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22245,97,0,-6.25,96.22546368104065,2063000,99.41927,,,,,,,,,,,,,,0,0,48,,,0,,,,
Nagano,22252,100,0,-10.25,95.20788094734188,2063000,98.92049,,,,,,,,,,,,,,3,0,48,,,0,,,,
Nagano,22259,154,0,-11,95.03828382505876,2063000,98.83736,,,,,,,,,,,,,,4,4,48,,,0,,,,
Nagano,22266,89,4,-13.5,95.03828382505876,2063000,98.83736,,,,,,,,,,,,,,6,6,48,,,0,,,,
Nagano,22273,80,3,-12.5,95.03828382505876,2063000,98.83736,,,,,,,,,,,,,,2,5,48,,,0,,,,
Nagano,22280,116,3,-31,95.25250718023642,2063000,98.47167714285715,,,,,,,,,,,,,,3,3,48,,,0,,,,
Nagano,22287,367,2,-22.5,95.53813832047331,2063000,97.9841,,,,,,,,,,,,,,9,3,48,,,0,,,,
Nagano,22294,380,3,-21.25,95.53813832047331,2063000,97.9841,,,,,,,,,,,,,,3,9,48,,,0,,,,
Nagano,22301,195,7,-21.75,95.53813832047331,2063000,97.9841,,,,,,,,,,,,,,3,4,48,,,0,,,,
Nagano,22308,104,8,-21.75,95.53813832047331,2063000,97.9841,,,,,,,,,,,,,,1,2,48,,,0,,,,
Nagano,22315,47,3,-21,95.45550003246753,2063000,98.50995999999999,,,,,,,,,,,,,,2,1,49,,,0,,,,
Nagano,22322,10,0,-18,95.45550003246753,2063000,98.50995999999999,,,,,,,,,,,,,,1,1,49,,,0,,,,
Nagano,22329,13,2,-18.5,95.45550003246753,2063000,98.50995999999999,,,,,,,,,,,,,,0,0,49,,,0,,,,
Nagano,22336,6,0,-15.25,95.45550003246753,2063000,98.50995999999999,,,,,,,,,,,,,,0,0,49,,,0,,,,
Nagano,22343,10,0,-15.25,96.67419201172653,2063000,99.30745,,,,,,,,,,,,,,0,0,49,,,0,,,,
Nagano,22350,43,0,-11.5,96.67419201172653,2063000,99.30745,,,,,,,,,,,,,,0,0,49,,,0,,,,
Nagano,22357,115,0,-10,96.67419201172653,2063000,99.30745,,,,,,,,,,,,,,1,0,49,,,0,,,,
Nagano,22364,179,0,-8,96.67419201172653,2063000,99.30745,,,,,,,,,,,,,,0,1,49,,,0,,,,
Nagano,22371,223,0,-1.25,97.42680047911415,2063000,99.17618714285716,,,,,,,,,,,,,,1,1,49,,,0,,,,
Nagano,22378,266,2,-5,97.99125682965487,2063000,99.07774000000002,,,,,,,,,,,,,,0,0,49,,,0,,,,
Nagano,22385,305,9,-14.25,97.99125682965487,2063000,99.07774000000002,140,140,0,,,,,,,.010471988,.010471988,,,2,0,49,,,0,,,,
Nagano,22392,230,10,-7.5,97.99125682965487,2063000,99.07774000000002,1564,1564,0,43353,30323,13030,.016401473,.017184999,.01482815,.020894565,.020894565,,,5,2,49,,,0,,,,
Nagano,22399,184,6,-8.25,97.06635490857413,2063000,98.78185714285713,3200,3200,0,58608,42792,15816,.016177006,.016586548,.015163979,.014958514,.014958514,,,5,5,49,,,0,,,,
Nagano,22406,195,4,-9.75,94.75410010587223,2063000,98.04215000000001,6563,6406,157,67184,49713,17471,.016405636,.016874373,.015203901,.019238042,.019305589,.016834656,,5,4,49,,,0,,,,
Nagano,22413,237,3,-11,94.75410010587223,2063000,98.04215000000001,23749,22248,1501,86514,57947,28567,.016860524,.016711522,.017171083,.024202827,.02436148,.022072231,,8,7,49,,,0,,,,
Nagano,22420,270,1,-15.25,94.75410010587223,2063000,98.04215000000001,49169,45534,3635,107948,65573,42375,.016766312,.016536243,.017135225,.021013839,.021019831,.020939061,,7,6,49,,,0,,,,
Nagano,22427,157,7,-10.75,94.75410010587223,2063000,98.04215000000001,96167,88108,8059,119998,72223,47775,.016302122,.016211038,.016441775,.019300148,.018901657,.025081072,,9,9,49,,,0,,,,
Nagano,22434,97,2,-9,94.75410010587223,2063000,97.91281571428571,171292,150117,21175,133744,77494,56250,.016202202,.015983578,.016513379,.019032445,.018533258,.023524405,,5,7,42,,,0,,,,
Nagano,22441,59,4,-9,,2063000,97.89126,273780,223221,50559,146858,82515,64343,.016124249,.015847472,.016493667,.018781099,.018039864,.022943204,,2,3,42,,,0,,,,
Nagano,22448,37,2,-10.25,,2063000,97.89126,411915,307842,104073,157488,86426,71062,.016050162,.015736261,.016449224,.018912716,.018166747,.021527434,,2,2,42,,,0,,,,
Nagano,22455,56,0,-10,,2063000,97.89126,560696,394444,166252,163270,88915,74355,.015617325,.015426179,.015852215,.018863704,.018421989,.020001564,,2,2,42,,,0,,,,
Nagano,22462,12,0,-13,,2063000,97.54860857142856,715389,473022,242367,171830,92902,78928,.015671698,.015540992,.01582839,.01874778,.018445786,.0193666,,0,1,42,,,0,,,,
Nagano,22469,21,2,-11.75,,2063000,97.29161999999998,893225,569539,323686,184467,100392,84075,.016114159,.016224191,.015984712,.018300122,.018129984,.018607371,,0,0,42,,,0,,,,
Nagano,22476,26,1,-7.5,,2063000,97.29161999999998,1049113,644451,404662,191229,103044,88185,.016139597,.016180679,.016091857,.018025139,.017767301,.018451577,,1,0,42,,,0,,,,
Nagano,22483,51,0,.375,,2063000,97.29161999999998,1166973,694873,472100,193752,103991,89761,.01603769,.016105022,.015960382,.017776787,.017462123,.018261125,,0,,,,,0,,,,
Nagasaki,21937,0,0,,100.0000007830318,1341000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21944,0,0,,99.79046716726349,1341000,101.9269142857143,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21951,0,0,,99.26663312784284,1341000,101.6672,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21958,0,0,-9.125,99.26663312784284,1341000,101.6672,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21965,0,0,.25,99.26663312784284,1341000,101.6672,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21972,0,0,-3.25,98.64882259447653,1341000,101.2476071428571,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21979,0,0,-6.25,94.94195939427868,1341000,98.73005000000001,,,,,,,,,,,,,,,,,,,0,,,,
Nagasaki,21986,1,0,-5.5,94.94195939427868,1341000,98.73005000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,21993,0,0,-2.25,94.94195939427868,1341000,98.73005000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22000,1,0,-2.25,94.94195939427868,1341000,98.73005000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22007,10,0,-6.75,88.7257819490292,1341000,97.06812857142859,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22014,2,0,-10.75,86.23931097092941,1341000,96.40336000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22021,3,0,-17.75,86.23931097092941,1341000,96.40336000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22028,0,1,-24.5,86.23931097092941,1341000,96.40336000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22035,0,0,-24.75,85.12788599018941,1341000,94.94433571428571,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22042,0,0,-24,83.64598601586944,1341000,92.99897,,,,,,,,,,,,,,0,,,,,0,,,,
Nagasaki,22049,0,0,-16.75,83.64598601586944,1341000,92.99897,,,,,,,,,,,,,,0,0,14,,,0,,,,
Nagasaki,22056,0,0,-14.75,83.64598601586944,1341000,92.99897,,,,,,,,,,,,,,0,0,14,,,0,,,,
Nagasaki,22063,0,0,-13,83.64598601586944,1341000,92.99897,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22070,0,0,-13.25,91.25941841420124,1341000,97.78791,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22077,0,0,-18.5,91.25941841420124,1341000,97.78791,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22084,0,0,-11,91.25941841420124,1341000,97.78791,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22091,0,0,-10,91.25941841420124,1341000,97.78791,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22098,1,0,-11.75,92.13081365232863,1341000,98.23241714285713,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22105,8,0,-23.75,92.47937174757961,1341000,98.41022,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22112,14,0,-10.75,92.47937174757961,1341000,98.41022,,,,,,,,,,,,,,0,0,21,,,0,,,,
Nagasaki,22119,12,1,-12.25,92.47937174757961,1341000,98.41022,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22126,60,0,-11.25,92.72586528811397,1341000,98.21195428571427,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nagasaki,22133,54,1,-10.25,93.34209913944991,1341000,97.71628999999999,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nagasaki,22140,19,0,-11.75,93.34209913944991,1341000,97.71628999999999,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nagasaki,22147,16,0,-12,93.34209913944991,1341000,97.71628999999999,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nagasaki,22154,29,0,-13.75,93.34209913944991,1341000,97.71628999999999,,,,,,,,,,,,,,1,1,27,,,0,,,,
Nagasaki,22161,4,0,-15.25,94.90118820365362,1341000,98.95733,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nagasaki,22168,1,0,-11,95.16103638102088,1341000,99.16417,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22175,1,0,-7,95.16103638102088,1341000,99.16417,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22182,0,0,-8,95.16103638102088,1341000,99.16417,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22189,2,0,-5.5,96.48336629092384,1341000,100.0877871428571,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22196,3,0,-7.25,97.47511372335104,1341000,100.7805,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22203,1,0,-3.75,97.47511372335104,1341000,100.7805,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22210,2,0,-2.75,97.47511372335104,1341000,100.7805,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22217,1,0,-1.75,97.38193357974976,1341000,100.6003214285714,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22224,4,0,-5.25,96.8228527181419,1341000,99.51924999999999,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22231,2,0,-3,96.8228527181419,1341000,99.51924999999999,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22238,10,0,-3,96.8228527181419,1341000,99.51924999999999,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22245,10,0,-5.75,96.8228527181419,1341000,99.51924999999999,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22252,5,0,-6.25,96.07885596351284,1341000,99.40465857142856,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22259,45,0,-6.25,95.954856504408,1341000,99.38556000000001,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nagasaki,22266,79,0,-8.75,95.954856504408,1341000,99.38556000000001,,,,,,,,,,,,,,2,2,27,,,0,,,,
Nagasaki,22273,166,0,-9.25,95.954856504408,1341000,99.38556000000001,,,,,,,,,,,,,,2,2,27,,,0,,,,
Nagasaki,22280,167,2,-33.5,95.44134460667674,1341000,97.84588714285714,,,,,,,,,,,,,,2,5,27,,,0,,,,
Nagasaki,22287,301,3,-29.25,94.75666207636839,1341000,95.79299000000002,,,,,,,,,,,,,,10,9,27,,,0,,,,
Nagasaki,22294,212,6,-20,94.75666207636839,1341000,95.79299000000002,,,,,,,,,,,,,,6,8,27,,,0,,,,
Nagasaki,22301,162,6,-22,94.75666207636839,1341000,95.79299000000002,,,,,,,,,,,,,,2,6,27,,,0,,,,
Nagasaki,22308,118,7,-21,94.75666207636839,1341000,95.79299000000002,,,,,,,,,,,,,,2,1,27,,,0,,,,
Nagasaki,22315,37,8,-21,94.6273375628413,1341000,99.37048000000001,,,,,,,,,,,,,,3,3,38,,,0,,,,
Nagasaki,22322,22,0,-18,94.6273375628413,1341000,99.37048000000001,,,,,,,,,,,,,,2,2,38,,,0,,,,
Nagasaki,22329,20,1,-17.5,94.6273375628413,1341000,99.37048000000001,,,,,,,,,,,,,,1,3,38,,,0,,,,
Nagasaki,22336,7,0,-12.25,94.6273375628413,1341000,99.37048000000001,,,,,,,,,,,,,,1,1,38,,,0,,,,
Nagasaki,22343,0,1,-15.5,96.49560373748307,1341000,97.00726999999999,,,,,,,,,,,,,,0,1,38,,,0,,,,
Nagasaki,22350,1,0,-9.25,96.49560373748307,1341000,97.00726999999999,,,,,,,,,,,,,,0,0,38,,,0,,,,
Nagasaki,22357,3,1,-9,96.49560373748307,1341000,97.00726999999999,,,,,,,,,,,,,,0,0,38,,,0,,,,
Nagasaki,22364,11,0,-1.75,96.49560373748307,1341000,97.00726999999999,,,,,,,,,,,,,,0,0,38,,,0,,,,
Nagasaki,22371,18,1,-6,96.8398816315307,1341000,98.08174999999999,,,,,,,,,,,,,,0,0,38,,,0,,,,
Nagasaki,22378,15,0,-8.75,97.09809005206641,1341000,98.88761,,,,,,,,,,,,,,0,0,38,,,0,,,,
Nagasaki,22385,109,1,-11.5,97.09809005206641,1341000,98.88761,89,89,0,,,,,,,.006657192,.006657192,,,0,0,38,,,0,,,,
Nagasaki,22392,178,0,-7.75,97.09809005206641,1341000,98.88761,2206,2206,0,43332,28099,15233,.016393529,.015924588,.017335167,.029471491,.029471491,,,1,1,38,,,0,,,,
Nagasaki,22399,194,1,-12.25,96.03668806415421,1341000,98.53755285714286,5088,5088,0,58996,40013,18983,.016284103,.015509384,.018200418,.023784036,.023784036,,,6,1,38,,,0,,,,
Nagasaki,22406,338,3,-11.75,93.38318309437371,1341000,97.66241000000001,6705,6705,0,65212,44904,20308,.015924094,.015242026,.017672762,.019654283,.020206677,0,,6,6,38,,,0,,,,
Nagasaki,22413,245,8,-18,93.38318309437371,1341000,97.66241000000001,12265,10969,1296,77636,50884,26752,.01513031,.0146746,.016080122,.012499376,.012011016,.019057702,,15,13,38,,,0,,,,
Nagasaki,22420,98,9,-16.25,93.38318309437371,1341000,97.66241000000001,23024,19903,3121,96251,57758,38493,.014949552,.014565451,.015565457,.009839993,.0091878092,.017978214,,13,16,38,,,0,,,,
Nagasaki,22427,67,3,-13,93.38318309437371,1341000,97.66241000000001,50277,43273,7004,108142,63593,44549,.014691446,.014273966,.015331548,.010090296,.0092832828,.02179772,,4,6,38,,,0,,,,
Nagasaki,22434,105,4,-11.75,93.38318309437369,1341000,97.54937,102017,89848,12169,117726,67408,50318,.014261728,.013903284,.014771914,.011335222,.011092522,.013519173,,4,2,38,,,0,,,,
Nagasaki,22441,71,0,-8,,1341000,97.53053,171572,148288,23284,124452,68681,55771,.013664186,.013190575,.014296323,.011769708,.011984067,.010566063,,1,1,38,,,0,,,,
Nagasaki,22448,47,1,-10.5,,1341000,97.53053,270756,215325,55431,133475,71646,61829,.013602911,.01304515,.014311997,.012431524,.012707021,.011465867,,0,1,38,,,0,,,,
Nagasaki,22455,51,0,-7.75,,1341000,97.53053,372014,266531,105483,139517,74673,64844,.01334527,.012955284,.013824504,.012515806,.01244798,.012690524,,0,0,38,,,0,,,,
Nagasaki,22462,53,0,-9.5,,1341000,97.85033571428572,479357,315143,164214,141797,75654,66143,.012932548,.012655683,.01326446,.012562228,.012289196,.013121699,,0,0,38,,,0,,,,
Nagasaki,22469,13,0,-11.75,,1341000,98.09019000000001,597585,381884,215701,147077,77754,69323,.012847947,.0125657,.013179997,.01224314,.012156413,.012399759,,0,0,38,,,0,,,,
Nagasaki,22476,43,0,-7.75,,1341000,98.09019000000001,716823,442599,274224,148646,78610,70036,.012545621,.012343884,.012780056,.012315961,.012202309,.012503929,,0,0,38,,,0,,,,
Nagasaki,22483,60,0,-4.125,,1341000,98.09019000000001,811600,489898,321702,149415,78936,70479,.012367724,.01222477,.012531854,.012363303,.012311112,.012443637,,0,,,,,0,,,,
Nara,21937,0,0,,99.99999990508852,1339000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21944,1,0,,99.82297826655876,1339000,101.4129571428572,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21951,0,0,,99.38042417023442,1339000,99.86834999999999,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21958,0,0,-11.25,99.38042417023442,1339000,99.86834999999999,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21965,0,0,.75,99.38042417023442,1339000,99.86834999999999,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21972,0,0,-1.5,98.79369799172295,1339000,99.34404571428571,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21979,3,0,-5.75,95.27334092065402,1339000,96.19822000000001,,,,,,,,,,,,,,,,,,,0,,,,
Nara,21986,4,0,-.75,95.27334092065402,1339000,96.19822000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,21993,1,0,1.75,95.27334092065402,1339000,96.19822000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22000,2,0,-2.25,95.27334092065402,1339000,96.19822000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22007,14,0,-2,89.45169409629105,1339000,91.35554142857143,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22014,16,0,-7.25,87.12303536654586,1339000,89.41846999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22021,20,1,-16.5,87.12303536654586,1339000,89.41846999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22028,13,0,-26.75,87.12303536654586,1339000,89.41846999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22035,10,0,-25.75,86.08609441584663,1339000,89.08862000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22042,3,1,-27.5,84.70350648158096,1339000,88.64882,,,,,,,,,,,,,,0,,,,,0,,,,
Nara,22049,0,0,-22.75,84.70350648158096,1339000,88.64882,,,,,,,,,,,,,,0,0,18,,,0,,,,
Nara,22056,0,0,-18.25,84.70350648158096,1339000,88.64882,,,,,,,,,,,,,,0,0,18,,,0,,,,
Nara,22063,1,0,-15.25,84.70350648158096,1339000,88.64882,,,,,,,,,,,,,,0,0,18,,,0,,,,
Nara,22070,0,0,-11.75,92.18576263668953,1339000,94.33219999999999,,,,,,,,,,,,,,0,0,23,,,0,,,,
Nara,22077,0,0,-15.75,92.18576263668953,1339000,94.33219999999999,,,,,,,,,,,,,,0,0,23,,,0,,,,
Nara,22084,0,0,-8,92.18576263668953,1339000,94.33219999999999,,,,,,,,,,,,,,0,0,23,,,0,,,,
Nara,22091,0,0,-8.25,92.18576263668953,1339000,94.33219999999999,,,,,,,,,,,,,,0,0,23,,,0,,,,
Nara,22098,3,0,-8.75,92.60708557332143,1339000,94.46799285714285,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22105,24,0,-15.75,92.77561474797417,1339000,94.52230999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22112,35,0,-12.25,92.77561474797417,1339000,94.52230999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22119,52,0,-16,92.77561474797417,1339000,94.52230999999999,,,,,,,,,,,,,,1,1,25,,,0,,,,
Nara,22126,59,0,-10.5,92.98110628695341,1339000,94.95965,,,,,,,,,,,,,,0,1,25,,,0,,,,
Nara,22133,66,0,-9.5,93.49483513440144,1339000,96.053,,,,,,,,,,,,,,1,1,25,,,0,,,,
Nara,22140,61,1,-7.5,93.49483513440144,1339000,96.053,,,,,,,,,,,,,,1,1,25,,,0,,,,
Nara,22147,97,0,-13.5,93.49483513440144,1339000,96.053,,,,,,,,,,,,,,2,3,25,,,0,,,,
Nara,22154,24,2,-14.5,93.49483513440144,1339000,96.053,,,,,,,,,,,,,,3,2,25,,,0,,,,
Nara,22161,23,3,-14.75,95.01432391621699,1339000,96.91498571428572,,,,,,,,,,,,,,3,4,25,,,0,,,,
Nara,22168,6,0,-12,95.26757204651959,1339000,97.05865000000001,,,,,,,,,,,,,,2,2,25,,,0,,,,
Nara,22175,9,1,-6,95.26757204651959,1339000,97.05865000000001,,,,,,,,,,,,,,1,1,25,,,0,,,,
Nara,22182,8,0,-8.75,95.26757204651959,1339000,97.05865000000001,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22189,19,0,-5.5,96.20821128063548,1339000,97.54605000000001,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22196,18,0,-10,96.9136907062224,1339000,97.91160000000001,,,,,,,,,,,,,,0,0,25,,,0,,,,
Nara,22203,14,0,-3.75,96.9136907062224,1339000,97.91160000000001,,,,,,,,,,,,,,2,1,25,,,0,,,,
Nara,22210,11,0,-3.75,96.9136907062224,1339000,97.91160000000001,,,,,,,,,,,,,,2,2,27,,,0,,,,
Nara,22217,35,1,-.75,96.84862105925198,1339000,97.78506142857144,,,,,,,,,,,,,,0,1,27,,,0,,,,
Nara,22224,78,1,-2.5,96.4582031774296,1339000,97.02583000000001,,,,,,,,,,,,,,0,0,27,,,0,,,,
Nara,22231,102,0,-4.25,96.4582031774296,1339000,97.02583000000001,,,,,,,,,,,,,,3,1,27,,,0,,,,
Nara,22238,137,0,-3.5,96.4582031774296,1339000,97.02583000000001,,,,,,,,,,,,,,4,3,27,,,0,,,,
Nara,22245,129,0,-5.5,96.4582031774296,1339000,97.02583000000001,,,,,,,,,,,,,,6,6,27,,,0,,,,
Nara,22252,180,2,-9.5,95.92510259421199,1339000,96.77065,,,,,,,,,,,,,,7,6,27,,,0,,,,
Nara,22259,179,2,-10,95.83625249700904,1339000,96.72812,,,,,,,,,,,,,,7,6,27,,,0,,,,
Nara,22266,159,5,-12.5,95.83625249700904,1339000,96.72812,,,,,,,,,,,,,,9,9,27,,,0,,,,
Nara,22273,225,2,-12,95.83625249700904,1339000,96.72812,,,,,,,,,,,,,,10,11,27,,,0,,,,
Nara,22280,227,3,-32.75,95.45562265119989,1339000,95.82774714285713,,,,,,,,,,,,,,11,14,28,,,0,,,,
Nara,22287,247,1,-18.5,94.94811619012101,1339000,94.62725,,,,,,,,,,,,,,11,10,28,,,0,,,,
Nara,22294,236,5,-17,94.94811619012101,1339000,94.62725,,,,,,,,,,,,,,14,9,28,,,0,,,,
Nara,22301,250,4,-20.75,94.94811619012101,1339000,94.62725,,,,,,,,,,,,,,9,14,28,,,0,,,,
Nara,22308,168,3,-16.75,94.94811619012101,1339000,94.62725,,,,,,,,,,,,,,7,7,28,,,0,,,,
Nara,22315,158,4,-17.75,95.0327741591352,1339000,95.26187000000002,,,,,,,,,,,,,,7,5,27,,,0,,,,
Nara,22322,67,1,-14.5,95.0327741591352,1339000,95.26187000000002,,,,,,,,,,,,,,5,7,27,,,0,,,,
Nara,22329,66,2,-17.25,95.0327741591352,1339000,95.26187000000002,,,,,,,,,,,,,,4,4,27,,,0,,,,
Nara,22336,23,1,-11.25,95.0327741591352,1339000,95.26187000000002,,,,,,,,,,,,,,5,4,27,,,0,,,,
Nara,22343,44,2,-13,96.91604455202899,1339000,95.99603999999999,,,,,,,,,,,,,,6,5,30,,,0,,,,
